smplNm,mcp_ddPCR,mcp_qPCR,sdmn_ddPCR,sdmn_qPCR,sdmx_ddPCR,sdmx_qPCR,smplTp,qlod,f2,mcp_ddPCR_lod,spcAbbr
MST2021-085,0,0.04676371176177078,0,-0.03423341296012251,0.40993746370077144,0.12776083648366407,MST,1,1.004710923504266,0.2,Myaara
MST2021-088,0,0,0,0,0.42046826332807546,0,MST,1,1.004710923504266,0.2,Myaara
MST2021-089,0,0.02601084946405489,0,-0.01904126335571388,0.401156470179558,0.07106296228382367,MST,1,1.004710923504266,0.2,Myaara
MST2021-099,0,0,0,0,0.40159657597541804,0,MST,1,1.004710923504266,0.2,Myaara
NEKfeb2022,0,0,0,0,0.4289110749959945,0,MST,1,1.004710923504266,0.2,Myaara
NTC,0,0,0,0,0.4079851880669595,0,MST,1,1.004710923504266,0.2,Myaara
stdE-1,5.1446944475173995,0.01674518205840443,3.99582713842392,-0.024271969634694128,6.4954686164856,0.05776233375150299,STD,1,1.004710923504266,0.2,Myaara
stdE-2,0,0,0,0,0,0,STD,1,1.004710923504266,0.2,Myaara
stdE0,36.685888767242446,1.004710923504266,33.36543560028075,1.004710923504266,40.00821590423585,1.004710923504266,STD,1,1.004710923504266,0.2,Myaara
stdE1,10.583308935165402,10.04710923504266,8.8974744081497,10.04710923504266,12.47034788131715,10.04710923504266,STD,1,1.004710923504266,0.2,Myaara
stdE2,113.27364921569799,100.47109235042659,107.3717308044435,100.47109235042659,119.181499481201,100.47109235042659,STD,1,1.004710923504266,0.2,Myaara
stdE3,1195.53077697754,1004.7109235042659,1175.7980346679701,1004.7109235042659,1215.329971313475,1004.7109235042659,STD,1,1.004710923504266,0.2,Myaara
stdE4,12565.29296875,10047.109235042659,12452.02270507815,10047.109235042659,12680.7861328125,10047.109235042659,STD,1,1.004710923504266,0.2,Myaara
stdE5,5000000,0,56324.74609375,0,5000000,0,STD,1,1.004710923504266,0.2,Myaara
