smplNm,mcp_ddPCR,mcp_qPCR,sdmn_ddPCR,sdmn_qPCR,sdmx_ddPCR,sdmx_qPCR,smplTp,qlod,f2,mcp_ddPCR_lod,spcAbbr
MST2021-043,0,0,0,0,0.46604510396719,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-044,0,0,0,0,0.46464685350656504,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-049,0,0,0,0,0.449625849723816,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-051,0,0,0,0,0.436868816614151,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-052,0,0,0,0,0.4842616990208625,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-055,0,0,0,0,0.41691999882459646,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-058,0,0,0,0,0.5343932658433901,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-062,0,0.14835197433402694,0,-0.10860118261566179,0.42336404323577903,0.4053051312837157,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-064,0,0,0,0,0.4749228060245515,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-070,0,0,0,0,0.51154740154743,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-071,0,0,0,0,0.464727282524109,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-075,0,0,0,0,0.41614435613155354,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-076,0,0,0,0,0.530625581741335,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-079,0,0,0,0,0.55178616195917,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-081,0.33274050801992405,0,0.09017080999910851,0,0.82822598516941,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-082,0,0,0,0,0.9339649975299851,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-083,0,0,0,0,0.7687540352344501,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-085,0,0,0,0,0.4256240278482435,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-088,0,0,0,0,0.5045918375253701,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-089,0,0,0,0,0.45032985508441953,0,MST,1,0.6041483117675306,0.2,Hemsan
MST2021-099,0,0.24501570421683183,0,-0.17936394413898893,0.42971216142177604,0.6693953525726526,MST,1,0.6041483117675306,0.2,Hemsan
NEKfeb2022,0,0,0,0,0.44525049626827246,0,MST,1,0.6041483117675306,0.2,Hemsan
NTC,0,0,0,0,0.433412492275238,0,MST,1,0.6041483117675306,0.2,Hemsan
stdE-1,0,0.010069138529458841,0,-0.014595113017113486,0.4441699385643005,0.03473339007603117,STD,1,0.6041483117675306,0.2,Hemsan
stdE0,0.32247088849544553,0.5034569264729422,0.08738786913454549,0.25681441100721886,0.802662819623945,0.7500994419386655,STD,1,0.6041483117675306,0.2,Hemsan
stdE1,4.071302413940431,6.041483117675305,3.004688024520875,6.041483117675305,5.36486983299255,6.041483117675305,STD,1,0.6041483117675306,0.2,Hemsan
stdE2,54.109230041504006,60.41483117675306,49.69286918640135,60.41483117675306,58.5289001464845,60.41483117675306,STD,1,0.6041483117675306,0.2,Hemsan
stdE3,514.94930267334,604.1483117675306,501.70810699463,604.1483117675306,528.2202911376951,604.1483117675306,STD,1,0.6041483117675306,0.2,Hemsan
stdE4,4799.451293945314,6041.483117675306,4750.38848876953,6041.483117675306,4848.926391601564,6041.483117675306,STD,1,0.6041483117675306,0.2,Hemsan
stdE5,42759.716796875,60414.83117675306,41137.373046875,60414.83117675306,44546.181640625,60414.83117675306,STD,1,0.6041483117675306,0.2,Hemsan
