speciesabbr,smplNm,mcp_ddPCR,mcp_qPCR,sdmn_ddPCR,sdmn_qPCR,sdmx_ddPCR,sdmx_qPCR,ddlod,qlod,qloq,sp.f2
Hemsan,MST2021-005,0,0,0,0,0.4612403735518455,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-006,0,0,0,0,0.57655606418848,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-008,0,0,0,0,0.45557800680398947,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-011,0,0,0,0,0.485575720667839,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-012,0,0,0,0,0.40730424225330353,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-013,0,0,0,0,0.422409139573574,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-015,0,0,0,0,0.46944111585617054,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-019,0,0,0,0,0.41419658809900295,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-025,0,0,0,0,0.473415143787861,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-028,0,0,0,0,0.45557800680398947,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-029,0,0,0,0,0.60027964413166,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-030,0,0,0,0,0.405990034341812,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-031,0,0,0,0,0.844184309244155,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-032,0,0,0,0,0.45544918626546854,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-039,0,0,0,0,0.4616105183959005,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-040,0,0,0,0,0.495525486767292,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-043,0,0,0,0,0.46604510396719,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-044,0,0,0,0,0.46464685350656504,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-049,0,0,0,0,0.449625849723816,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-051,0,0,0,0,0.436868816614151,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-052,0,0,0,0,0.4842616990208625,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-055,0,0,0,0,0.41691999882459646,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-058,0,0,0,0,0.5343932658433901,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-062,0,0.15511048530623442,0,-0.11354875603082934,0.42336404323577903,0.42376972664329815,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-064,0,0,0,0,0.4749228060245515,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-070,0,0,0,0,0.51154740154743,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-071,0,0,0,0,0.464727282524109,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-075,0,0,0,0,0.41614435613155354,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-076,0,0,0,0,0.530625581741335,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-079,0,0,0,0,0.55178616195917,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-081,0.33274050801992405,0,0.09017080999910851,0,0.82822598516941,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-082,0,0,0,0,0.9339649975299851,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-083,0,0,0,0,0.7687540352344501,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-085,0,0,0,0,0.4256240278482435,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-088,0,0,0,0,0.5045918375253701,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-089,0,0,0,0,0.45032985508441953,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,MST2021-099,0,0.2561779508451383,0,-0.18753527579752366,0.42971216142177604,0.6998911774878003,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,NEKfeb2022,0,0,0,0,0.44525049626827246,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,NTC,0,0,0,0,0.433412492275238,0,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,stdE-1,0,0.01052786099363582,0,-0.015260026523722239,0.4441699385643005,0.03631574851099388,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,stdE0,0.32247088849544553,0.526393049681791,0.08738786913454549,0.26851417450821047,0.802662819623945,0.7842719248553716,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,stdE1,4.071302413940431,6.316716596181492,3.004688024520875,6.316716596181492,5.36486983299255,6.316716596181492,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,stdE2,54.109230041504006,63.167165961814916,49.69286918640135,63.167165961814916,58.5289001464845,63.167165961814916,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,stdE3,514.94930267334,631.6716596181492,501.70810699463,631.6716596181492,528.2202911376951,631.6716596181492,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,stdE4,4799.451293945314,6316.716596181492,4750.38848876953,6316.716596181492,4848.926391601564,6316.716596181492,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemsan,stdE5,42759.716796875,63167.16596181492,41137.373046875,63167.16596181492,44546.181640625,63167.16596181492,0.32247088849544553,0.01052786099363582,0.526393049681791,0.6316716596181492
Hemtak,MST1022,0,0,0,0,0.47836463898420345,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST1024,0,0,0,0,0.4578574374318125,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST1027,0,0,0,0,0.468512512743473,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST1028,0,0,0,0,0.8149664849042899,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST1031,0,0,0,0,0.41965752840042103,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST1038,0,0,0,0,0.4191115126013755,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST1039,0,0,0,0,0.46163696795702003,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST1043,0,0,0,0,0.41898068040609354,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST1054,0,0,0,0,0.4551660269498825,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-002,0,0,0,0,0.533968061208725,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-005,0,0,0,0,0.44431697577238094,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-006,0,0,0,0,0.560387186706065,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-008,0,0,0,0,0.427091270685196,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-011,0,0,0,0,0.4843199625611305,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-012,0,0,0,0,0.43675035238265997,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-013,0,0,0,0,0.557941198349,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-015,0,0,0,0,0.43523959815502156,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-019,0,0,0,0,0.417330488562584,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-025,0,0,0,0,0.42432326823473,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-028,0,0,0,0,0.443558283150196,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-029,0,0,0,0,0.5319575592875501,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-030,0,0,0,0,0.4415881261229515,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-031,0,0,0,0,5.4584538936615,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-032,0,0,0,0,0.46955056488513947,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-039,0,0,0,0,0.421612970530987,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-040,0,0,0,0,0,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-043,0,0,0,0,0.45994948595762253,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-044,0,0,0,0,0.4835638031363485,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-049,0.31455591320991505,0,0.085242986679077,0,0.7829609513282799,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-051,0,0,0,0,0.43646629899740197,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-052,0,0,0,0,0.4114244505763055,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-055,0,0,0,0,0.47056578099727653,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-058,0,0,0,0,0.399821996688843,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-062,0,0,0,0,0.427023321390152,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-064,0,0,0,0,0.3940698131918905,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-070,0,0,0,0,0.421171970665455,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-071,0,0,0,0,0.2502909675240515,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-075,0,0,0,0,0.499676316976547,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-076,0,0,0,0,0.478990599513054,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-079,0,0,0,0,0.42351987212896347,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-081,0,0.023979124820887026,0,-0.017553937689925258,0.4698793590068815,0.0655121873316993,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-082,0,0,0,0,0.4426075518131255,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-083,0.391882546246052,0,0.10619758628308751,0,0.9754440933465949,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-085,0,0,0,0,0.45174457132816304,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-088,0,0,0,0,0.47660928219556803,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-089,0,0,0,0,0.457155629992485,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,MST2021-099,0,0,0,0,0.4324814304709435,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,NEKfeb2022,0,0,0,0,0.4530661553144455,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,NTC,0,0,0,0,0.439467504620552,0,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,stdE-1,0,0.028151855385857447,0,-0.002686957075057405,0.438462495803833,0.0589906678467723,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,stdE0,0,0.4691975897642908,0,0.23933865307104685,0.4487239196896555,0.6990565264575348,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,stdE1,5.6800436973572,5.63037107717149,4.41158175468445,5.63037107717149,7.1714633703232,5.63037107717149,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,stdE2,55.7801628112795,56.3037107717149,51.399273872375495,56.3037107717149,60.164313316345,56.3037107717149,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,stdE3,488.17577362060547,563.037107717149,475.2040481567385,563.037107717149,501.17614746094,563.037107717149,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,stdE4,4990.250244140625,5630.37107717149,4939.165649414064,5630.37107717149,5041.7825317383,5630.37107717149,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Hemtak,stdE5,49994.8876953125,56303.7107717149,47240.2783203125,56303.7107717149,53257.7734375,56303.7107717149,5.6800436973572,0.028151855385857447,0.4691975897642908,0.563037107717149
Homame,MST1022,0,0,0,0,0.8562116324901601,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST1024,0,0,0,0,0.461372509598732,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST1027,0,0,0,0,0.464298576116562,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST1028,0,0,0,0,0.446336343884468,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST1031,0,0,0,0,0.4322725161910055,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST1038,0,0,0,0,0.4568444564938545,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST1039,0,0,0,0,0.53364958614111,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST1043,0,0,0,0,0.45655954629182804,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST1054,0,0,0,0,0.413834750652313,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-002,0,0,0,0,0.459844470024109,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-005,0,0,0,0,0.473415143787861,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-006,0,0,0,0,0.532978512346745,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-008,0,0,0,0,0.45293875038623804,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-011,0,0,0,0,0.4893823713064195,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-012,0,0,0,0,0.8358602225780499,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-013,0,0,0,0,0.48548787832260154,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-015,0,0,0,0,0.5088323354721049,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-019,0,0,0,0,0.448249354958534,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-025,0,0,0,0,0.5294394120574,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-028,0,0,0,0,0.604107305407525,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-029,0,0,0,0,0.45958202332258197,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-030,0,0,0,0,0.48344772309064854,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-031,0,0,0,0,0.73884829878807,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-032,0,0,0,0,0.465344935655594,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-039,0,0,0,0,0.4120559990406035,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-040,0.35413462668657303,0,0.0959683675318955,0,0.88148057460785,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-043,0,0,0,0,0.4172656312584875,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-044,0,0,0,0,0.532309152185915,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-049,0.3388940170407295,0,0.0918383430689575,0,0.843543484807015,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-051,0,0,0,0,0.9134134650230399,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-052,0,0,0,0,0.469304323196411,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-055,0,0,0,0,0.45770131051540347,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-058,0,0,0,0,0.4459161683917045,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-062,0.692163705825805,0,0.18756829202175151,0,1.72294646501541,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-064,0,0,0,0,0.448274314403534,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-070,0,0,0,0,0.457441285252571,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-071,0.34948475658893596,0,0.094708325341344,0,0.8699060976505301,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-075,0,0,0,0,0.8279538899660099,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-076,0,0,0,0,0.4456447437405585,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-079,0,0,0,0,0.44690605252981197,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-081,0,0,0,0,1.841381192207335,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-082,0,0,0,0,0.4773155227303505,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-083,0,0,0,0,0.50585974007845,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-085,0,0,0,0,0.454472452402115,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-088,0,0,0,0,0.89873403310776,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-089,0,0,0,0,0.95933258533478,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,MST2021-099,0,0,0,0,0.9259110689163199,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,NEKfeb2022,0,0,0,0,0.4665040969848635,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,NTC,0,0,0,0,0.424748472869396,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,stdE-1,0.33579863607883453,0,0.09099954739213001,0,0.8358383923768999,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,stdE0,1.0389484465122198,0,0.539883971214295,0,1.778791695833205,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,stdE1,3.6598867177963252,0,2.7010813355445853,0,4.822682440280915,0,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,stdE2,39.5678949356079,51.30225627190534,36.0578513145447,26.16938616797212,43.08003425598145,76.43512637583856,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,stdE3,405.9059524536135,615.6270752628641,394.578094482422,615.6270752628641,417.25574493408203,615.6270752628641,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,stdE4,4291.134338378905,6156.270752628641,4246.506958007814,6156.270752628641,4336.102905273439,6156.270752628641,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Homame,stdE5,20316.15844726565,61562.70752628641,20082.54638671875,61562.70752628641,20559.43359375,61562.70752628641,0.33579863607883453,26.16938616797212,51.30225627190534,0.6156270752628641
Karmik,MST1022,0,0,0,0,0.51906518638134,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST1024,0,0,0,0,0.46886712312698353,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST1027,0,0,0,0,0.49376327544450754,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST1028,0.34320447593927395,0,0.09300643578171751,0,0.854273065924645,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST1031,0,0,0,0,0.4534488543868065,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST1038,0,0,0,0,0.4519981145858765,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST1039,0,0,0,0,0.4910534620285035,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST1043,0.36314185708761204,0,0.09840922430157649,0,0.90390160679817,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST1054,0,0.137232723143223,0,-0.10046132580187256,0.508414693176745,0.37492677208831854,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-002,0.357578955590725,0,0.09690175764262701,0,0.8900543302297601,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-005,0,0,0,0,0.48437822610139847,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-006,0,0,0,0,0.524815879762175,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-008,0,0,0,0,0.59207074344158,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-011,0,0,0,0,0.48205859959125497,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-012,0,0,0,0,0.55478923022747,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-013,0,0,0,0,0.4497765377163885,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-015,0,0,0,0,0.4916831105947495,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-019,0,0,0,0,0.523179322481155,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-025,0,0,0,0,0.51412746310234,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-028,132.653284072876,78.87138870104143,125.431480407715,72.67527961987716,139.8839569091795,85.06749778220569,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-029,325.8011627197265,250.23486042236982,314.3844413757325,229.79731747282332,337.24006652832054,270.67240337191635,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-030,0.71920193731785,0,0.3121228516101835,0,1.38274371623993,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-031,21.39307975769045,12.356489839380703,18.7117314338684,11.371819297041396,24.320387840271,13.34116038172001,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-032,0.356971397995949,0,0.09673710912466049,0,0.8885419368743901,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-039,0,0,0,0,0.50921842455864,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-040,3011.07666015625,2210.6944128162827,2972.904052734375,1761.4066742894056,3049.49890136719,2659.98215134316,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-043,0,0,0,0,0.470098815858364,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-044,0.7000717520713801,0.463264404792577,0.3038208931684495,0.2703642469964059,1.34596183896065,0.6561645625887482,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-049,0,0,0,0,0.4910534620285035,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-051,0,0,0,0,0.500919558107855,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-052,0,0,0,0,0.47310922294855096,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-055,0,0,0,0,0.51422595977783,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-058,85.7973289489745,69.86947653849506,80.2731895446775,55.591782138634066,91.32666587829601,84.14717093835606,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-062,0,0,0,0,0.5282586067914951,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-064,299.734058380127,186.38698943270467,289.010467529297,155.56877844646178,310.4772186279295,217.20520041894756,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-070,0,0,0,0,0.467587560415268,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-071,85.958957672119,77.1525141889445,80.412893295288,62.279997357476354,91.51024818420399,92.02503102041263,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-075,0,0,0,0,0.575402565300465,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-076,0,0,0,0,0.50541527569294,0,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
Karmik,MST2021-079,1.32433235645294,1.490707782507293,0.760461315512655,1.0983625802528414,2.115431874990465,1.8830529847617445,0.4090506583452225,0.049902808415717446,2.4951404207858725,0.24951404207858724
