smplNm,mcp_ddPCR,mcp_qPCR,sdmn_ddPCR,sdmn_qPCR,sdmx_ddPCR,sdmx_qPCR,smplTp,qlod,f2,mcp_ddPCR_lod,spcAbbr
MST2021-082,0,0,0,0,1.596755236387255,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-083,0,0,0,0,0.511287562549115,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-085,0,0,0,0,0.52368964999914,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-088,0,0,0,0,0.5338972806930551,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-089,0,0,0,0,0.545876398682595,0,MST,1,1.262147315817354,0.2,Corcas
MST2021-099,0,0,0,0,0.53774766623974,0,MST,1,1.262147315817354,0.2,Corcas
NEKfeb2022,0,0,0,0,0.52888311445713,0,MST,1,1.262147315817354,0.2,Corcas
NTC,0,0,0,0,0.518663972616195,0,MST,1,1.262147315817354,0.2,Corcas
stdE-1,0.401156097650528,0.042071577193911795,0.10871060192585,-0.023105429934368253,0.998528376221655,0.10724858432219184,STD,1,1.262147315817354,0.2,Corcas
stdE0,0.36033894866704946,1.262147315817354,0.097649674862623,1.262147315817354,0.89692458510399,1.262147315817354,STD,1,1.262147315817354,0.2,Corcas
stdE1,9.0393453836441,12.62147315817354,7.3196703195572,12.62147315817354,11.00988268852235,12.62147315817354,STD,1,1.262147315817354,0.2,Corcas
stdE2,116.87438011169449,126.21473158173539,110.1078128814695,126.21473158173539,123.648738861084,126.21473158173539,STD,1,1.262147315817354,0.2,Corcas
stdE3,1175.508193969725,1262.147315817354,1153.19046020508,1262.147315817354,1197.9108428955099,1262.147315817354,STD,1,1.262147315817354,0.2,Corcas
stdE4,10983.8269042969,12621.47315817354,10869.67895507815,12621.47315817354,11100.23193359375,12621.47315817354,STD,1,1.262147315817354,0.2,Corcas
stdE5,5000000,126214.7315817354,55110.72265625,126214.7315817354,5000000,126214.7315817354,STD,1,1.262147315817354,0.2,Corcas
