"","smplNm","sample","machine","value","spcNm","spA.smplN","cl.f.evl","eval.c1","vln","vlc","eDN.lv1","f2","dd.qlod","mcp_ddPCR_lod","eDN.lv1.l10"
"899","MST2021-043","Promin_qPCR","qPCR",0,"Promin","Promin.MST2021-043","white","white",0,"qPCR",0,0.558615680442301,0.01862052268141,0.560731440782545,NA
"900","MST2021-043","Psefar_qPCR","qPCR",3368.95810386408,"Psefar","Psefar.MST2021-043","black","black",3368.95810386408,"qPCR",3368.95810386408,0.548095136203483,0.0274047568101742,7.0030003786087,3.52762450165064
"901","MST2021-043","Psever_qPCR","qPCR",0,"Psever","Psever.MST2021-043","yellow","yellow",0,"qPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA
"902","MST2021-043","Bonham_ddPCR","ddPCR",0,"Bonham","Bonham.MST2021-043","white","white",0,"ddPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"903","MST2021-043","Calsap_ddPCR","ddPCR",0,"Calsap","Calsap.MST2021-043","white","white",0,"ddPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"904","MST2021-043","Caraur_ddPCR","ddPCR",0,"Caraur","Caraur.MST2021-043","white","white",0,"ddPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"905","MST2021-043","Colper_ddPCR","ddPCR",0,"Colper","Colper.MST2021-043","white","white",0,"ddPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"906","MST2021-043","Corcas_ddPCR","ddPCR",0,"Corcas","Corcas.MST2021-043","white","white",0,"ddPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"907","MST2021-043","Cragig_ddPCR","ddPCR",0,"Cragig","Cragig.MST2021-043","white","white",0,"ddPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"908","MST2021-043","Erisin_ddPCR","ddPCR",0,"Erisin","Erisin.MST2021-043","white","white",0,"ddPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"909","MST2021-043","Hemsan_ddPCR","ddPCR",0,"Hemsan","Hemsan.MST2021-043","white","white",0,"ddPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"910","MST2021-043","Hemtak_ddPCR","ddPCR",0,"Hemtak","Hemtak.MST2021-043","white","white",0,"ddPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"911","MST2021-043","Homame_ddPCR","ddPCR",0,"Homame","Homame.MST2021-043","white","white",0,"ddPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"912","MST2021-043","Karmik_ddPCR","ddPCR",0,"Karmik","Karmik.MST2021-043","white","white",0,"ddPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA
"913","MST2021-043","Mnelei_ddPCR","ddPCR",0.309573076665402,"Mnelei","Mnelei.MST2021-043","red","black",0.309573076665402,"ddPCR",0.309573076665402,0.565945481842138,0.00943242469736896,1.45512744784355,0.117129737894536
"914","MST2021-043","Myaare_ddPCR","ddPCR",0,"Myaare","Myaare.MST2021-043","white","white",0,"ddPCR",0,1.00471092350427,0.0167451820584044,5.1446944475174,NA
"915","MST2021-043","Oncmyk_ddPCR","ddPCR",0,"Oncmyk","Oncmyk.MST2021-043","white","white",0,"ddPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"916","MST2021-043","Promin_ddPCR","ddPCR",0,"Promin","Promin.MST2021-043","white","white",0,"ddPCR",0,0.558615680442301,0.01862052268141,0.560731440782545,NA
"917","MST2021-043","Psefar_ddPCR","ddPCR",7803.0108642578,"Psefar","Psefar.MST2021-043","black","black",7803.0108642578,"ddPCR",7803.0108642578,0.548095136203483,0.0274047568101742,7.0030003786087,3.89231786532063
"918","MST2021-043","Psever_ddPCR","ddPCR",0.70658892393112,"Psever","Psever.MST2021-043","yellow","black",0.70658892393112,"ddPCR",0.70658892393112,0.697051909649079,0.0232350636549693,0.447889193892479,0.232128922656514
"919","MST2021-044","Bonham_qPCR","qPCR",0,"Bonham","Bonham.MST2021-044","white","white",0,"qPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"920","MST2021-044","Calsap_qPCR","qPCR",0,"Calsap","Calsap.MST2021-044","white","white",0,"qPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"921","MST2021-044","Caraur_qPCR","qPCR",0,"Caraur","Caraur.MST2021-044","white","white",0,"qPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"922","MST2021-044","Colper_qPCR","qPCR",0,"Colper","Colper.MST2021-044","white","white",0,"qPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"923","MST2021-044","Corcas_qPCR","qPCR",0,"Corcas","Corcas.MST2021-044","white","white",0,"qPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"924","MST2021-044","Cragig_qPCR","qPCR",0,"Cragig","Cragig.MST2021-044","white","white",0,"qPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"925","MST2021-044","Erisin_qPCR","qPCR",0,"Erisin","Erisin.MST2021-044","white","white",0,"qPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"926","MST2021-044","Hemsan_qPCR","qPCR",0,"Hemsan","Hemsan.MST2021-044","white","white",0,"qPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"927","MST2021-044","Hemtak_qPCR","qPCR",0,"Hemtak","Hemtak.MST2021-044","white","white",0,"qPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"928","MST2021-044","Homame_qPCR","qPCR",0,"Homame","Homame.MST2021-044","white","white",0,"qPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"929","MST2021-044","Karmik_qPCR","qPCR",0.463264404792577,"Karmik","Karmik.MST2021-044","orange","orange",0.463264404792577,"qPCR",0.463264404792577,0.249514042078587,0.0499028084157174,0.409050658345222,0.165322808126137
"930","MST2021-044","Mnelei_qPCR","qPCR",0,"Mnelei","Mnelei.MST2021-044","white","white",0,"qPCR",0,0.565945481842138,0.00943242469736896,1.45512744784355,NA
"931","MST2021-044","Myaare_qPCR","qPCR",0,"Myaare","Myaare.MST2021-044","white","white",0,"qPCR",0,1.00471092350427,0.0167451820584044,5.1446944475174,NA
"932","MST2021-044","Oncmyk_qPCR","qPCR",0,"Oncmyk","Oncmyk.MST2021-044","white","white",0,"qPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"933","MST2021-044","Promin_qPCR","qPCR",0,"Promin","Promin.MST2021-044","white","white",0,"qPCR",0,0.558615680442301,0.01862052268141,0.560731440782545,NA
"934","MST2021-044","Psefar_qPCR","qPCR",7.62887530135671,"Psefar","Psefar.MST2021-044","black","black",7.62887530135671,"qPCR",7.62887530135671,0.548095136203483,0.0274047568101742,7.0030003786087,0.935954192905728
"935","MST2021-044","Psever_qPCR","qPCR",257.134704448327,"Psever","Psever.MST2021-044","black","black",257.134704448327,"qPCR",257.134704448327,0.697051909649079,0.0232350636549693,0.447889193892479,2.41184639639664
"936","MST2021-044","Bonham_ddPCR","ddPCR",0,"Bonham","Bonham.MST2021-044","white","white",0,"ddPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"937","MST2021-044","Calsap_ddPCR","ddPCR",0,"Calsap","Calsap.MST2021-044","white","white",0,"ddPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"938","MST2021-044","Caraur_ddPCR","ddPCR",0,"Caraur","Caraur.MST2021-044","white","white",0,"ddPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"939","MST2021-044","Colper_ddPCR","ddPCR",0,"Colper","Colper.MST2021-044","white","white",0,"ddPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"940","MST2021-044","Corcas_ddPCR","ddPCR",0,"Corcas","Corcas.MST2021-044","white","white",0,"ddPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"941","MST2021-044","Cragig_ddPCR","ddPCR",0,"Cragig","Cragig.MST2021-044","white","white",0,"ddPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"942","MST2021-044","Erisin_ddPCR","ddPCR",0,"Erisin","Erisin.MST2021-044","white","white",0,"ddPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"943","MST2021-044","Hemsan_ddPCR","ddPCR",0,"Hemsan","Hemsan.MST2021-044","white","white",0,"ddPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"944","MST2021-044","Hemtak_ddPCR","ddPCR",0,"Hemtak","Hemtak.MST2021-044","white","white",0,"ddPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"945","MST2021-044","Homame_ddPCR","ddPCR",0,"Homame","Homame.MST2021-044","white","white",0,"ddPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"946","MST2021-044","Karmik_ddPCR","ddPCR",0.70007175207138,"Karmik","Karmik.MST2021-044","orange","black",0.70007175207138,"ddPCR",0.70007175207138,0.249514042078587,0.0499028084157174,0.409050658345222,0.23046725130243
"947","MST2021-044","Mnelei_ddPCR","ddPCR",0.71867473423481,"Mnelei","Mnelei.MST2021-044","white","black",0.71867473423481,"ddPCR",0.71867473423481,0.565945481842138,0.00943242469736896,1.45512744784355,0.235193692572314
"948","MST2021-044","Myaare_ddPCR","ddPCR",0,"Myaare","Myaare.MST2021-044","white","white",0,"ddPCR",0,1.00471092350427,0.0167451820584044,5.1446944475174,NA
"949","MST2021-044","Oncmyk_ddPCR","ddPCR",0,"Oncmyk","Oncmyk.MST2021-044","white","white",0,"ddPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"950","MST2021-044","Promin_ddPCR","ddPCR",0.627417489886285,"Promin","Promin.MST2021-044","white","black",0.627417489886285,"ddPCR",0.627417489886285,0.558615680442301,0.01862052268141,0.560731440782545,0.211498979055617
"951","MST2021-044","Psefar_ddPCR","ddPCR",30.9552121162415,"Psefar","Psefar.MST2021-044","black","black",30.9552121162415,"ddPCR",30.9552121162415,0.548095136203483,0.0274047568101742,7.0030003786087,1.50454170470753
"952","MST2021-044","Psever_ddPCR","ddPCR",370.675048828125,"Psever","Psever.MST2021-044","black","black",370.675048828125,"ddPCR",370.675048828125,0.697051909649079,0.0232350636549693,0.447889193892479,2.57016340715443
"953","MST2021-049","Bonham_qPCR","qPCR",0,"Bonham","Bonham.MST2021-049","white","white",0,"qPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"954","MST2021-049","Calsap_qPCR","qPCR",0,"Calsap","Calsap.MST2021-049","white","white",0,"qPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"955","MST2021-049","Caraur_qPCR","qPCR",0,"Caraur","Caraur.MST2021-049","white","white",0,"qPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"956","MST2021-049","Colper_qPCR","qPCR",0,"Colper","Colper.MST2021-049","white","white",0,"qPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"957","MST2021-049","Corcas_qPCR","qPCR",0,"Corcas","Corcas.MST2021-049","white","white",0,"qPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"958","MST2021-049","Cragig_qPCR","qPCR",0.345758531049675,"Cragig","Cragig.MST2021-049","black","black",0.345758531049675,"qPCR",0.345758531049675,0.819268298830287,0.0123110535560807,5.31343579292295,0.128967141581581
"959","MST2021-049","Erisin_qPCR","qPCR",0,"Erisin","Erisin.MST2021-049","white","white",0,"qPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"960","MST2021-049","Hemsan_qPCR","qPCR",0,"Hemsan","Hemsan.MST2021-049","white","white",0,"qPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"961","MST2021-049","Hemtak_qPCR","qPCR",0,"Hemtak","Hemtak.MST2021-049","white","white",0,"qPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"962","MST2021-049","Homame_qPCR","qPCR",0,"Homame","Homame.MST2021-049","white","white",0,"qPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"963","MST2021-049","Karmik_qPCR","qPCR",0,"Karmik","Karmik.MST2021-049","white","white",0,"qPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA
"964","MST2021-049","Mnelei_qPCR","qPCR",15.293733404314,"Mnelei","Mnelei.MST2021-049","black","black",15.293733404314,"qPCR",15.293733404314,0.565945481842138,0.00943242469736896,1.45512744784355,1.21202060616988
"965","MST2021-049","Myaare_qPCR","qPCR",173.736845583299,"Myaare","Myaare.MST2021-049","black","black",173.736845583299,"qPCR",173.736845583299,1.00471092350427,0.0167451820584044,5.1446944475174,2.24238449139559
"966","MST2021-049","Oncmyk_qPCR","qPCR",0,"Oncmyk","Oncmyk.MST2021-049","white","white",0,"qPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"967","MST2021-049","Promin_qPCR","qPCR",0,"Promin","Promin.MST2021-049","white","white",0,"qPCR",0,0.558615680442301,0.01862052268141,0.560731440782545,NA
"968","MST2021-049","Psefar_qPCR","qPCR",1.24052199160722,"Psefar","Psefar.MST2021-049","red","red",1.24052199160722,"qPCR",1.24052199160722,0.548095136203483,0.0274047568101742,7.0030003786087,0.350349211041649
"969","MST2021-049","Psever_qPCR","qPCR",124.65611650891,"Psever","Psever.MST2021-049","black","black",124.65611650891,"qPCR",124.65611650891,0.697051909649079,0.0232350636549693,0.447889193892479,2.09918363340942
"970","MST2021-049","Bonham_ddPCR","ddPCR",0,"Bonham","Bonham.MST2021-049","white","white",0,"ddPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"971","MST2021-049","Calsap_ddPCR","ddPCR",0,"Calsap","Calsap.MST2021-049","white","white",0,"ddPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"972","MST2021-049","Caraur_ddPCR","ddPCR",0.29784819111228,"Caraur","Caraur.MST2021-049","white","black",0.29784819111228,"ddPCR",0.29784819111228,0.0225471728962503,0.0958446595718793,3.49066555500031,0.113223896148494
"973","MST2021-049","Colper_ddPCR","ddPCR",0,"Colper","Colper.MST2021-049","white","white",0,"ddPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"974","MST2021-049","Corcas_ddPCR","ddPCR",0,"Corcas","Corcas.MST2021-049","white","white",0,"ddPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"975","MST2021-049","Cragig_ddPCR","ddPCR",1.32687151432037,"Cragig","Cragig.MST2021-049","black","black",1.32687151432037,"ddPCR",1.32687151432037,0.819268298830287,0.0123110535560807,5.31343579292295,0.36677240298495
"976","MST2021-049","Erisin_ddPCR","ddPCR",0,"Erisin","Erisin.MST2021-049","white","white",0,"ddPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"977","MST2021-049","Hemsan_ddPCR","ddPCR",0,"Hemsan","Hemsan.MST2021-049","white","white",0,"ddPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"978","MST2021-049","Hemtak_ddPCR","ddPCR",0.314555913209915,"Hemtak","Hemtak.MST2021-049","white","black",0.314555913209915,"ddPCR",0.314555913209915,0.563037107717149,0.0281518553858574,5.6800436973572,0.118779063079965
"979","MST2021-049","Homame_ddPCR","ddPCR",0.33889401704073,"Homame","Homame.MST2021-049","white","yellow",0.33889401704073,"ddPCR",0.33889401704073,0.615627075262864,26.1693861679721,0.335798636078835,0.126746200883515
"980","MST2021-049","Karmik_ddPCR","ddPCR",0,"Karmik","Karmik.MST2021-049","white","white",0,"ddPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA
"981","MST2021-049","Mnelei_ddPCR","ddPCR",17.1333992481231,"Mnelei","Mnelei.MST2021-049","black","black",17.1333992481231,"ddPCR",17.1333992481231,0.565945481842138,0.00943242469736896,1.45512744784355,1.25847922363904
"982","MST2021-049","Myaare_ddPCR","ddPCR",224.003734588623,"Myaare","Myaare.MST2021-049","black","black",224.003734588623,"ddPCR",224.003734588623,1.00471092350427,0.0167451820584044,5.1446944475174,2.3521897265459
"983","MST2021-049","Oncmyk_ddPCR","ddPCR",0,"Oncmyk","Oncmyk.MST2021-049","white","white",0,"ddPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"984","MST2021-049","Promin_ddPCR","ddPCR",0,"Promin","Promin.MST2021-049","white","white",0,"ddPCR",0,0.558615680442301,0.01862052268141,0.560731440782545,NA
"985","MST2021-049","Psefar_ddPCR","ddPCR",7.0629394054413,"Psefar","Psefar.MST2021-049","red","black",7.0629394054413,"ddPCR",7.0629394054413,0.548095136203483,0.0274047568101742,7.0030003786087,0.906493396004071
"986","MST2021-049","Psever_ddPCR","ddPCR",157.724494934082,"Psever","Psever.MST2021-049","black","black",157.724494934082,"ddPCR",157.724494934082,0.697051909649079,0.0232350636549693,0.447889193892479,2.20064395381103
"987","MST2021-051","Bonham_qPCR","qPCR",0,"Bonham","Bonham.MST2021-051","white","white",0,"qPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"988","MST2021-051","Calsap_qPCR","qPCR",0,"Calsap","Calsap.MST2021-051","white","white",0,"qPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"989","MST2021-051","Caraur_qPCR","qPCR",0,"Caraur","Caraur.MST2021-051","white","white",0,"qPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"990","MST2021-051","Colper_qPCR","qPCR",0,"Colper","Colper.MST2021-051","white","white",0,"qPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"991","MST2021-051","Corcas_qPCR","qPCR",0,"Corcas","Corcas.MST2021-051","white","white",0,"qPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"992","MST2021-051","Cragig_qPCR","qPCR",0,"Cragig","Cragig.MST2021-051","white","white",0,"qPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"993","MST2021-051","Erisin_qPCR","qPCR",0,"Erisin","Erisin.MST2021-051","white","white",0,"qPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"994","MST2021-051","Hemsan_qPCR","qPCR",0,"Hemsan","Hemsan.MST2021-051","white","white",0,"qPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"995","MST2021-051","Hemtak_qPCR","qPCR",0,"Hemtak","Hemtak.MST2021-051","white","white",0,"qPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"996","MST2021-051","Homame_qPCR","qPCR",0,"Homame","Homame.MST2021-051","white","white",0,"qPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"997","MST2021-051","Karmik_qPCR","qPCR",0,"Karmik","Karmik.MST2021-051","white","white",0,"qPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA
"998","MST2021-051","Mnelei_qPCR","qPCR",0,"Mnelei","Mnelei.MST2021-051","white","white",0,"qPCR",0,0.565945481842138,0.00943242469736896,1.45512744784355,NA
"999","MST2021-051","Myaare_qPCR","qPCR",340.48536852089,"Myaare","Myaare.MST2021-051","red","red",340.48536852089,"qPCR",340.48536852089,1.00471092350427,0.0167451820584044,5.1446944475174,2.53337210038426
"1000","MST2021-051","Oncmyk_qPCR","qPCR",0,"Oncmyk","Oncmyk.MST2021-051","white","white",0,"qPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"1001","MST2021-051","Promin_qPCR","qPCR",1.35060857849161,"Promin","Promin.MST2021-051","orange","orange",1.35060857849161,"qPCR",1.35060857849161,0.558615680442301,0.01862052268141,0.560731440782545,0.37118031676684
"1002","MST2021-051","Psefar_qPCR","qPCR",0,"Psefar","Psefar.MST2021-051","white","white",0,"qPCR",0,0.548095136203483,0.0274047568101742,7.0030003786087,NA
"1003","MST2021-051","Psever_qPCR","qPCR",0,"Psever","Psever.MST2021-051","white","white",0,"qPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA
"1004","MST2021-051","Bonham_ddPCR","ddPCR",0,"Bonham","Bonham.MST2021-051","white","white",0,"ddPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"1005","MST2021-051","Calsap_ddPCR","ddPCR",0,"Calsap","Calsap.MST2021-051","white","white",0,"ddPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"1006","MST2021-051","Caraur_ddPCR","ddPCR",0,"Caraur","Caraur.MST2021-051","white","white",0,"ddPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"1007","MST2021-051","Colper_ddPCR","ddPCR",0,"Colper","Colper.MST2021-051","white","white",0,"ddPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"1008","MST2021-051","Corcas_ddPCR","ddPCR",0,"Corcas","Corcas.MST2021-051","white","white",0,"ddPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"1009","MST2021-051","Cragig_ddPCR","ddPCR",0,"Cragig","Cragig.MST2021-051","white","white",0,"ddPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"1010","MST2021-051","Erisin_ddPCR","ddPCR",0.367314182221889,"Erisin","Erisin.MST2021-051","white","black",0.367314182221889,"ddPCR",0.367314182221889,0.364685853592156,0.0548009373867898,1.68553620576858,0.135868318465097
"1011","MST2021-051","Hemsan_ddPCR","ddPCR",0,"Hemsan","Hemsan.MST2021-051","white","white",0,"ddPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"1012","MST2021-051","Hemtak_ddPCR","ddPCR",0,"Hemtak","Hemtak.MST2021-051","white","white",0,"ddPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"1013","MST2021-051","Homame_ddPCR","ddPCR",0,"Homame","Homame.MST2021-051","white","white",0,"ddPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"1014","MST2021-051","Karmik_ddPCR","ddPCR",0,"Karmik","Karmik.MST2021-051","white","white",0,"ddPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA
"1015","MST2021-051","Mnelei_ddPCR","ddPCR",0,"Mnelei","Mnelei.MST2021-051","white","white",0,"ddPCR",0,0.565945481842138,0.00943242469736896,1.45512744784355,NA
"1016","MST2021-051","Myaare_ddPCR","ddPCR",967.26234436035,"Myaare","Myaare.MST2021-051","red","black",967.26234436035,"ddPCR",967.26234436035,1.00471092350427,0.0167451820584044,5.1446944475174,2.98599304250646
"1017","MST2021-051","Oncmyk_ddPCR","ddPCR",0,"Oncmyk","Oncmyk.MST2021-051","white","white",0,"ddPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"1018","MST2021-051","Promin_ddPCR","ddPCR",10.2739107608795,"Promin","Promin.MST2021-051","orange","black",10.2739107608795,"ddPCR",10.2739107608795,0.558615680442301,0.01862052268141,0.560731440782545,1.05207459282132
"1019","MST2021-051","Psefar_ddPCR","ddPCR",0,"Psefar","Psefar.MST2021-051","white","white",0,"ddPCR",0,0.548095136203483,0.0274047568101742,7.0030003786087,NA
"1020","MST2021-051","Psever_ddPCR","ddPCR",0,"Psever","Psever.MST2021-051","white","white",0,"ddPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA
"1021","MST2021-052","Bonham_qPCR","qPCR",0,"Bonham","Bonham.MST2021-052","white","white",0,"qPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"1022","MST2021-052","Calsap_qPCR","qPCR",0,"Calsap","Calsap.MST2021-052","white","white",0,"qPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"1023","MST2021-052","Caraur_qPCR","qPCR",0,"Caraur","Caraur.MST2021-052","white","white",0,"qPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"1024","MST2021-052","Colper_qPCR","qPCR",0,"Colper","Colper.MST2021-052","white","white",0,"qPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"1025","MST2021-052","Corcas_qPCR","qPCR",0,"Corcas","Corcas.MST2021-052","white","white",0,"qPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"1026","MST2021-052","Cragig_qPCR","qPCR",0,"Cragig","Cragig.MST2021-052","white","white",0,"qPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"1027","MST2021-052","Erisin_qPCR","qPCR",0,"Erisin","Erisin.MST2021-052","white","white",0,"qPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"1028","MST2021-052","Hemsan_qPCR","qPCR",0,"Hemsan","Hemsan.MST2021-052","white","white",0,"qPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
"1029","MST2021-052","Hemtak_qPCR","qPCR",0,"Hemtak","Hemtak.MST2021-052","white","white",0,"qPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA
"1030","MST2021-052","Homame_qPCR","qPCR",0,"Homame","Homame.MST2021-052","white","white",0,"qPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA
"1031","MST2021-052","Karmik_qPCR","qPCR",0,"Karmik","Karmik.MST2021-052","white","white",0,"qPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA
"1032","MST2021-052","Mnelei_qPCR","qPCR",1.47586005098166,"Mnelei","Mnelei.MST2021-052","black","black",1.47586005098166,"qPCR",1.47586005098166,0.565945481842138,0.00943242469736896,1.45512744784355,0.393726092365786
"1033","MST2021-052","Myaare_qPCR","qPCR",1.92234690030483,"Myaare","Myaare.MST2021-052","black","black",1.92234690030483,"qPCR",1.92234690030483,1.00471092350427,0.0167451820584044,5.1446944475174,0.465731768047922
"1034","MST2021-052","Oncmyk_qPCR","qPCR",0,"Oncmyk","Oncmyk.MST2021-052","white","white",0,"qPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA
"1035","MST2021-052","Promin_qPCR","qPCR",0,"Promin","Promin.MST2021-052","white","white",0,"qPCR",0,0.558615680442301,0.01862052268141,0.560731440782545,NA
"1036","MST2021-052","Psefar_qPCR","qPCR",1.49751771102707,"Psefar","Psefar.MST2021-052","black","black",1.49751771102707,"qPCR",1.49751771102707,0.548095136203483,0.0274047568101742,7.0030003786087,0.397508576687431
"1037","MST2021-052","Psever_qPCR","qPCR",0,"Psever","Psever.MST2021-052","white","white",0,"qPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA
"1038","MST2021-052","Bonham_ddPCR","ddPCR",0,"Bonham","Bonham.MST2021-052","white","white",0,"ddPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA
"1039","MST2021-052","Calsap_ddPCR","ddPCR",0,"Calsap","Calsap.MST2021-052","white","white",0,"ddPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA
"1040","MST2021-052","Caraur_ddPCR","ddPCR",0,"Caraur","Caraur.MST2021-052","white","white",0,"ddPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA
"1041","MST2021-052","Colper_ddPCR","ddPCR",0,"Colper","Colper.MST2021-052","white","white",0,"ddPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA
"1042","MST2021-052","Corcas_ddPCR","ddPCR",0,"Corcas","Corcas.MST2021-052","white","white",0,"ddPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA
"1043","MST2021-052","Cragig_ddPCR","ddPCR",0,"Cragig","Cragig.MST2021-052","white","white",0,"ddPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA
"1044","MST2021-052","Erisin_ddPCR","ddPCR",0,"Erisin","Erisin.MST2021-052","white","white",0,"ddPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA
"1045","MST2021-052","Hemsan_ddPCR","ddPCR",0,"Hemsan","Hemsan.MST2021-052","white","white",0,"ddPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA
