"C_d","d2","d98","C_q","q2","q98","Well","MST_sample_number","spcabbr","conc_copies_per_uL","Accepted_Droplets","Positives","Negatives","Tot_drop","init_concentration","ddpcrno","Bemaerkn","conc_qubit_ng_uL","Dato.for.ekstraktion","dato_80C","Dato_for_indsml","Dato_inds","Dyb_lagd01","Dyb_Str_m","Ekstraktionsnummer","Elueringvolumen.AE.buffer.uL","Inst","lokalitet_vanda","Lok_omr01","lok_pos_lat","lok_pos_lon","max_Dyb","MST.nummer","MST.n_Dinds","MSTno_di","MST_STEXno","Navn_Inds","Noter2","skib","smplNoSTEX","Sub_Nmb_for_extraction","Temp_Inds","U_Pr_Nr","vandsoejllagd","Vwf_mL","wdt","smpl_day","smpl_mnt","smpl_yea","Total_drop","Species","WellType","Conc","st_idx","species_idx","sp_st_idx","pres"
1.16,0.85,1.43,0.68,-0.3,1.44,"C03","MST2021071","Psever",0.535070180892944,19793,9,19784,19793,NA,"ddpcr0024",NA,6.5,"2022-jan-11","2021-10-21","2021-10-13","2021-10-13",NA,1,"MST-SX24",400,"Fyn",94230001,"FYN6900017",55.4678333333333,10.5169333333333,98,"MST2021071","MST2021071_2021-10-13","MST2021071::2021-10-13","MST2021071STEX24_04","FlemmingNoergaard&PauliJoergensen",NA,"Belone","MST2021071STEX24_04","24_04",11.4,"MST2021071","nej",1500,FALSE,13,10,2021,19793,"Psever","Unknown",0.535070180892944,37,2,85,1
0,-1.27,0.8,-0.7,-1.65,0.07,"B04","MST2021075","Psever",0.0604636035859585,19458,1,19457,19458,NA,"ddpcr0024",NA,4.86,"2021-dec-08","2021-05-20","2021-05-11","2021-05-11","13",1,"MST-SX22",400,"MSTOJL",94300001,"VEJ0006870_94300001",55.6743833333333,10.0845083333333,21,"MST2021075","MST2021075_2021-05-11","MST2021075::2021-05-11","MST2021075STEX22_13","janeRobertsen",NA,"Frigg","MST2021075STEX22_13","22_13",98.1,"MST2021075","ja",1100,FALSE,11,5,2021,19458,"Psever","Unknown",0.0604636035859585,38,2,86,1
-2.18,-5.91,0.28,-4.09,-5.96,-2.65,"B07","MST2021076","Psever",0,17009,0,17009,17009,NA,"ddpcr0024",NA,7.4,"2022-feb-01","2021-09-08","2021-09-02","2021-09-02","42",1,"MST-SX25",400,"MSTFYN",99000052,"DMU444",54.9996666666667,13.3,457,"MST2021076","MST2021076_2021-09-02","MST2021076::2021-09-02","MST2021076STEX25_04","alkri",NA,"Sif","MST2021076STEX25_04","25_04",17.5,"MST2021076","ja",1800,FALSE,2,9,2021,17009,"Psever","Unknown",0,39,2,87,0
-2.22,-5.93,0.28,-4.08,-6.02,-2.63,"C05","MST2021079","Psever",0,16993,0,16993,16993,NA,"ddpcr0024",NA,7.6,"2021-nov-24","2021-09-08","2021-09-06","2021-09-06","2",1,"MST-SX21",400,"MSTMJL",93740007,"93740007_VIB3727_1",56.6208333333333,9.06681944444444,51,"MST2021079","MST2021079_2021-09-06","MST2021079::2021-09-06","MST2021079STEX21_21","RasmusBillegrav",NA,"Frigg","MST2021079STEX21_21","21_21",173.5,"MST2021079","ja",1100,FALSE,6,9,2021,16993,"Psever","Unknown",0,40,2,88,0
-2.17,-5.88,0.33,-3.07,-4.59,-1.89,"G02","MST2021081","Psever",0,17409,0,17409,17409,NA,"ddpcr0024","RIB1510007",3.54,"2021-nov-24","2021-09-21","2021-09-20","2021-09-20",NA,1,"MST-SX21",400,"Sydjylland",91500007,"Soenderhooest",55.3375166666667,8.35012777777778,63,"MST2021081","MST2021081_2021-09-20","MST2021081::2021-09-20","MST2021081STEX21_22","LasseoerstedJensen",NA,"Haig","MST2021081STEX21_22","21_22",16,"MST2021081","nej",1300,FALSE,20,9,2021,17409,"Psever","Unknown",0,41,2,89,0
2.96,2.9,3.01,2.59,1.54,3.2,"D05","MST2021082","Psever",31.0848159790039,16797,438,16359,16797,NA,"ddpcr0024",NA,4.09,"2021-nov-24","2021-09-08","2021-09-07","2021-09-07","4",1,"MST-SX21",400,"MSTNJL",93000005,"93000005_NOR409",56.8561,10.7845083333333,146,"MST2021082","MST2021082_2021-09-07","MST2021082::2021-09-07","MST2021082STEX21_23","RasmusBillegrav",NA,"Frigg","MST2021082STEX21_23","21_23",160.3,"MST2021082","ja",1500,FALSE,7,9,2021,16797,"Psever","Unknown",31.0848159790039,42,2,90,1
-2.17,-6.03,0.33,-1.9,-3.25,-0.82,"D07","MST2021083","Psever",0,15289,0,15289,15289,NA,"ddpcr0024",NA,7.8,"2022-jan-11","2021-10-29","2021-10-22","2021-10-22","12",1,"MST-SX24",400,"MSTFYN",95600002,"FYN6300043",54.9976833333333,10.1517305555556,34,"MST2021083","MST2021083_2021-10-22","MST2021083::2021-10-22","MST2021083STEX24_03","alkri",NA,"Sif","MST2021083STEX24_03","24_03",12.5,"MST2021083","ja",1500,FALSE,22,10,2021,15289,"Psever","Unknown",0,43,2,91,0
1.83,1.62,2.01,1.63,0.62,2.36,"G06","MST2021085","Psever",2.3779673576355,10400,21,10379,10400,NA,"ddpcr0024",NA,3.26,"2021-nov-24","2021-09-22","2021-09-16","2021-09-16","8.8E+016",1,"MST-SX21",400,"SJL",93000001,"93000001",56.1305,11.1501055555556,439,"MST2021085","MST2021085_2021-09-16","MST2021085::2021-09-16","MST2021085STEX21_24","krmsk",NA,"sif","MST2021085STEX21_24","21_24",173.2,"MST2021085","ja",1700,FALSE,16,9,2021,10400,"Psever","Unknown",2.3779673576355,44,2,92,1
0,-1.36,0.82,-4.1,-6.03,-2.64,"E04","MST2021088","Psever",0.0615357160568237,19119,1,19118,19119,NA,"ddpcr0024",NA,16.5,"2022-feb-01","2021-05-21","2021-05-20","2021-05-20","75",188,"MST-SX25",400,"MSTFYN",96700057,"KertemindeBugt",55.4392166666667,10.8276944444444,198,"MST2021088","MST2021088_2021-05-20","MST2021088::2021-05-20","MST2021088STEX25_03","janeRobertsen",NA,"Frigg","MST2021088STEX25_03","25_03",73.7,"MST2021088","ja",1600,FALSE,20,5,2021,19119,"Psever","Unknown",0.0615357160568237,45,2,93,1
-0.02,-1.32,0.79,-2.03,-3.29,-1.02,"D04","MST2021089","Psever",0.0589251779019833,19966,1,19965,19966,NA,"ddpcr0024",NA,5.7,"2022-jan-06","2021-05-20","2021-05-17","2021-05-17","75",13,"MST-SX23",400,"MSTOJL",94510035,"EbeltoftVig",56.2094,10.6003444444444,14,"MST2021089","MST2021089_2021-05-17","MST2021089::2021-05-17","MST2021089STEX23_06","janeRobertsen",NA,"Frigg","MST2021089STEX23_06","23_06",77.3,"MST2021089","ja",1400,FALSE,17,5,2021,19966,"Psever","Unknown",0.0589251779019833,46,2,94,1
2.78,2.72,2.83,1.74,0.68,2.48,"H04","MST2021099","Psever",20.6495037078857,19369,337,19032,19369,NA,"ddpcr0024",NA,5.4,"2022-jan-11","2021-08-25","2021-08-24","2021-08-24","3",1,"MST-SX24",400,"MSTOJL",94400007,"94400007_ARH170006",56.1544166666667,10.3166972222222,16,"MST2021099","MST2021099_2021-08-24","MST2021099::2021-08-24","MST2021099STEX24_19","RasmusBillegrav",NA,"Frigg","MST2021099STEX24_19","24_19",175.1,"MST2021099","ja",1500,FALSE,24,8,2021,19369,"Psever","Unknown",20.6495037078857,47,2,95,1
-2.26,-6.16,0.28,-4.08,-5.97,-2.63,"F03","NEKfeb2022","Psever",0,18921,0,18921,18921,NA,"ddpcr0024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18921,"Psever","Unknown",0,48,2,96,0
