"","C","Species","prob_q","prob_dd","delta"
"64",3.3,"Hemsan",0.998096204226714,0.982189568359475,-0.0159066358672397
"65",3.4,"Hemsan",0.998415657206858,0.983536355236344,-0.0148793019705143
"66",3.5,"Hemsan",0.998681577446766,0.984782878791344,-0.0138986986554225
"67",3.6,"Hemsan",0.998902913981482,0.985936372956754,-0.0129665410247274
"68",3.7,"Hemsan",0.999087126544906,0.987003583442147,-0.0120835431027594
"69",3.8,"Hemsan",0.999240431354303,0.987990795690073,-0.01124963566423
"70",3.9,"Hemsan",0.999368006970292,0.988903862002543,-0.0104641449677496
"71",4,"Hemsan",0.999474166519203,0.989748227726628,-0.00972593879257533
"72",4.1,"Hemsan",0.99956250163709,0.990528956418054,-0.00903354521903599
"73",4.2,"Hemsan",0.999636002683854,0.991250753927353,-0.00838524875650104
"74",4.3,"Hemsan",0.999697159073933,0.991917991374675,-0.00777916769925824
"75",4.4,"Hemsan",0.999748042966955,0.992534726997152,-0.00721331596980257
"76",4.5,"Hemsan",0.999790379046794,0.993104726867354,-0.00668565217943984
"77",4.6,"Hemsan",0.999825602679817,0.993631484493185,-0.00619411818663218
"78",4.7,"Hemsan",0.99985490837262,0.994118239319079,-0.00573666905354198
"79",4.8,"Hemsan",0.999879290136873,0.99456799415575,-0.0053112959811229
"80",4.9,"Hemsan",0.999899575105669,0.994983531571476,-0.00491604353419306
"81",5,"Hemsan",0.999916451524694,0.995367429282142,-0.00454902224255183
"82",5.1,"Hemsan",0.999930492056041,0.995722074580295,-0.00420841747574607
"83",5.2,"Hemsan",0.999942173177249,0.996049677845472,-0.00389249533177705
"84",5.3,"Hemsan",0.999951891328182,0.996352285179225,-0.00359960614895716
"85",5.4,"Hemsan",0.999959976349835,0.996631790208753,-0.00332818614108199
"86",5.5,"Hemsan",0.999966702668452,0.996889945102969,-0.00307675756548265
"87",5.6,"Hemsan",0.999972298602694,0.9971283708443,-0.00284392775839437
"88",5.7,"Hemsan",0.999976954108472,0.997348566798634,-0.00262838730983816
"89",5.8,"Hemsan",0.999980827223447,0.9975519196247,-0.00242890759874725
"90",5.9,"Hemsan",0.99998404942933,0.997739711562761,-0.00224433786656897
"91",6,"Hemsan",0.999986730113595,0.997913128141045,-0.00207360197255069
"92",-3,"Hemtak",0.0284705876900972,0.231475216500982,0.203004628810885
"93",-2.9,"Hemtak",0.0327358758041109,0.241953347854975,0.209217472050864
"94",-2.8,"Hemtak",0.0376154225115918,0.252749800416931,0.215134377905339
"95",-2.7,"Hemtak",0.0431898284070217,0.263860322158352,0.22067049375133
"96",-2.6,"Hemtak",0.0495478005250183,0.275279324065818,0.225731523540799
"97",-2.5,"Hemtak",0.0567861808087885,0.286999837247718,0.23021365643893
"98",-2.4,"Hemtak",0.0650096796601781,0.299013480249704,0.234003800589526
"99",-2.3,"Hemtak",0.0743302174864048,0.311310437807603,0.236980220321198
"100",-2.2,"Hemtak",0.0848657639549371,0.323879452165739,0.239013688210802
"101",-2.1,"Hemtak",0.0967385559191683,0.336707827951711,0.239969272032542
"102",-2,"Hemtak",0.110072574362503,0.349781451426173,0.23970887706367
"103",-1.9,"Hemtak",0.124990172884047,0.363084824719586,0.238094651835538
"104",-1.8,"Hemtak",0.14160778056506,0.376601115430385,0.234993334865325
"105",-1.7,"Hemtak",0.160030655872624,0.39031222169511,0.230281565822486
"106",-1.6,"Hemtak",0.180346749748725,0.404198852556552,0.223852102807827
"107",-1.5,"Hemtak",0.20261984643113,0.418240623158164,0.215620776727033
"108",-1.4,"Hemtak",0.226882285983828,0.432416163989963,0.205533878006135
"109",-1.3,"Hemtak",0.253127721850869,0.446703243111897,0.193575521261028
"110",-1.2,"Hemtak",0.281304510235122,0.461078899994535,0.179774389759413
"111",-1.1,"Hemtak",0.311310437807603,0.475519589353267,0.164209151545664
"112",-1,"Hemtak",0.342989537326501,0.490001333120035,0.147011795793533
"113",-0.9,"Hemtak",0.376131686010421,0.504499878503937,0.128368192493516
"114",-0.8,"Hemtak",0.410475508701815,0.518990859945926,0.10851535124411
"115",-0.7,"Hemtak",0.445714817326532,0.533449962678428,0.0877351453518956
"116",-0.6,"Hemtak",0.481508437546297,0.547853085561627,0.066344648015331
"117",-0.5,"Hemtak",0.51749285766639,0.562176500885798,0.0446836432194083
"118",-0.4,"Hemtak",0.553296756888103,0.576397008902755,0.0231002520146526
"119",-0.3,"Hemtak",0.588556204385829,0.590492084976564,0.00193588059073457
"120",-0.2,"Hemtak",0.622929223384262,0.604440017419363,-0.0184892059648998
"121",-0.0999999999999996,"Hemtak",0.65610850655147,0.618220034296275,-0.0378884722551951
"122",0,"Hemtak",0.68783133058284,0.631812417736102,-0.0560189128467388
"123",0.1,"Hemtak",0.717886093667944,0.645198604563182,-0.0726874891047613
"124",0.2,"Hemtak",0.746115315352768,0.658361272361214,-0.0877540429915541
"125",0.3,"Hemtak",0.772415320751363,0.671284410382456,-0.101130910368907
"126",0.4,"Hemtak",0.796733124600225,0.683953375016577,-0.112779749583648
"127",0.5,"Hemtak",0.819061206847858,0.696354929823834,-0.122706277024024
"128",0.6,"Hemtak",0.839430929286888,0.708477270409738,-0.13095365887715
"129",0.7,"Hemtak",0.857905301986269,0.720310034666529,-0.13759526731974
"130",0.8,"Hemtak",0.874571699973921,0.7318442991255,-0.142727400848421
"131",0.9,"Hemtak",0.889534987660484,0.743072562349937,-0.146462425310547
"132",1,"Hemtak",0.902911359013501,0.753988716448948,-0.148922642564553
"133",1.1,"Hemtak",0.914823065485494,0.764588007906891,-0.150235057578603
"134",1.2,"Hemtak",0.925394092524572,0.774866989001958,-0.150527103522614
"135",1.3,"Hemtak",0.934746763199728,0.78482346113222,-0.149923302067509
"136",1.4,"Hemtak",0.942999192934176,0.794456411380524,-0.148542781553651
"137",1.5,"Hemtak",0.950263488441443,0.803765943634221,-0.146497544807223
"138",1.6,"Hemtak",0.956644571353767,0.812753205535343,-0.143891365818424
"139",1.7,"Hemtak",0.96223950735907,0.821420312475624,-0.140819194883446
"140",1.8,"Hemtak",0.967137230240151,0.829770269772475,-0.137366960467676
"141",1.9,"Hemtak",0.971418563330178,0.837806894070952,-0.133611669259226
"142",2,"Hemtak",0.975156455858996,0.845534734916465,-0.129621720942531
"143",2.1,"Hemtak",0.978416366649868,0.852958997337199,-0.125457369312669
"144",2.2,"Hemtak",0.981256741531374,0.860085466166985,-0.121171275364389
"145",2.3,"Hemtak",0.983729543075946,0.866920432731596,-0.11680911034435
"146",2.4,"Hemtak",0.985880801648619,0.873470624416315,-0.112410177232305
"147",2.5,"Hemtak",0.987751165262404,0.879743137532249,-0.108008027730154
"148",2.6,"Hemtak",0.989376432538612,0.885745373804528,-0.103631058734083
"149",2.7,"Hemtak",0.990788058375553,0.89148498071848,-0.099303077657073
"150",2.8,"Hemtak",0.992013625971659,0.896969795880763,-0.0950438300908955
"151",2.9,"Hemtak",0.993077281857527,0.902207795481703,-0.0908694863758237
"152",3,"Hemtak",0.994000132772516,0.907207046882843,-0.0867930858896732
"153",3.1,"Hemtak",0.994800604754692,0.911975665299937,-0.0828249394547553
"154",3.2,"Hemtak",0.99549476584826,0.916521774505925,-0.0789729913423348
"155",3.3,"Hemtak",0.996096614492642,0.920853471440541,-0.0752431430521012
"156",3.4,"Hemtak",0.996618336039804,0.924978794582446,-0.0716395414573574
"157",3.5,"Hemtak",0.997070530028065,0.928905695915713,-0.0681648341123524
"158",3.6,"Hemtak",0.997462410880526,0.932642016304332,-0.0648203945761939
"159",3.7,"Hemtak",0.997801984639314,0.936195464075651,-0.0616065205636632
"160",3.8,"Hemtak",0.998096204226714,0.939573596605518,-0.0585226076211961
"161",3.9,"Hemtak",0.998351105565522,0.942783804693855,-0.0555673008716676
"162",4,"Hemtak",0.998571926711577,0.945833299518764,-0.0527386271928135
"163",4.1,"Hemtak",0.998763211963952,0.948729101959554,-0.0500341100043978
"164",4.2,"Hemtak",0.998928902731419,0.951478034083698,-0.0474508686477207
"165",4.3,"Hemtak",0.999072416753358,0.954086712599297,-0.0449857041540611
"166",4.4,"Hemtak",0.999196717102812,0.956561544082631,-0.0426351730201806
"167",4.5,"Hemtak",0.999304372241066,0.958908721799535,-0.0403956504415314
"168",4.6,"Hemtak",0.999397608247874,0.961134223949223,-0.0382633842986515
"169",4.7,"Hemtak",0.999478354219524,0.963243813169654,-0.0362345410498698
"170",4.8,"Hemtak",0.999548281708058,0.965243037154198,-0.0343052445538603
"171",4.9,"Hemtak",0.999608838968523,0.967137230240151,-0.0324716087283725
"172",5,"Hemtak",0.999661280686285,0.968931515840333,-0.0307297648459522
"173",5.1,"Hemtak",0.999706693772374,0.97063080959945,-0.0290758841729238
"174",5.2,"Hemtak",0.999746019740512,0.972239823167072,-0.0275061965734401
"175",5.3,"Hemtak",0.999780074113975,0.973763068488772,-0.0260170056252028
"176",5.4,"Hemtak",0.999809563252924,0.975204862526291,-0.0246047007266337
"177",5.5,"Hemtak",0.99983509894237,0.97656933232633,-0.0232657666160405
"178",5.6,"Hemtak",0.999857211036743,0.977860420365829,-0.0219967906709133
"179",5.7,"Hemtak",0.999876358418452,0.979081890109299,-0.0207944683091533
"180",5.8,"Hemtak",0.999892938494109,0.980237331720909,-0.0196556067731997
"181",5.9,"Hemtak",0.999907295422684,0.981330167880692,-0.0185771275419915
"182",6,"Hemtak",0.999919727244296,0.982363659660277,-0.017556067584019
