"","C","Species","prob_q","prob_dd","delta"
"132",1,"Cragig",0.939913349825992,0.755838899094797,-0.184074450731195
"133",1.1,"Cragig",0.947200046340372,0.766383175011029,-0.180816871329343
"134",1.2,"Cragig",0.953646665496519,0.776606674068217,-0.177039991428302
"135",1.3,"Cragig",0.959339971141804,0.786507406786952,-0.172832564354852
"136",1.4,"Cragig",0.964360135200937,0.796084557848966,-0.168275577351971
"137",1.5,"Cragig",0.968780646249857,0.805338416408422,-0.163442229841435
"138",1.6,"Cragig",0.972668408493658,0.814270302447938,-0.15839810604572
"139",1.7,"Cragig",0.976083977653577,0.822882490381315,-0.153201487272262
"140",1.8,"Cragig",0.979081890109299,0.831178131024211,-0.147903759085087
"141",1.9,"Cragig",0.98171105060534,0.839161172961039,-0.142549877644301
"142",2,"Cragig",0.984015151657797,0.846836284234914,-0.137178867422884
"143",2.1,"Cragig",0.986033104414496,0.854208775181042,-0.131824329233454
"144",2.2,"Cragig",0.987799466165855,0.861284523115611,-0.126514943050244
"145",2.3,"Cragig",0.989344854079207,0.868069899484778,-0.121274954594429
"146",2.4,"Cragig",0.990696338170514,0.874571699973921,-0.116124638196593
"147",2.5,"Cragig",0.99187780917785,0.880797077977882,-0.111080731199968
"148",2.6,"Cragig",0.99291031899866,0.886753481739804,-0.106156837258856
"149",2.7,"Cragig",0.993812392823319,0.892448595380416,-0.101363797442902
"150",2.8,"Cragig",0.994600313150092,0.897890283961969,-0.0967100291881232
"151",2.9,"Cragig",0.995288376593716,0.903086542661699,-0.0922018339320176
"152",3,"Cragig",0.995889124877669,0.908045450068996,-0.0878436748086738
"153",3.1,"Cragig",0.996413551690546,0.912775125568027,-0.0836384261225188
"154",3.2,"Cragig",0.996871287238779,0.917283690723309,-0.0795875965154698
"155",3.3,"Cragig",0.997270762379784,0.921579234549053,-0.0756915278307306
"156",3.4,"Cragig",0.997619354201127,0.925669782513595,-0.0719495716875316
"157",3.5,"Cragig",0.997923514845148,0.929563269107183,-0.0683602457379652
"158",3.6,"Cragig",0.99818888528163,0.933267513784234,-0.0649213714973963
"159",3.7,"Cragig",0.998420395616165,0.936790200079253,-0.0616301955369121
"160",3.8,"Cragig",0.99862235339795,0.940138857688219,-0.0584834957097315
"161",3.9,"Cragig",0.998798521264322,0.943320847303814,-0.0554776739605077
"162",4,"Cragig",0.998952185134983,0.946343347992828,-0.0526088371421549
"163",4.1,"Cragig",0.99908621404945,0.949213346906729,-0.0498728671427212
"164",4.2,"Cragig",0.999203112628768,0.951937631121458,-0.0472654815073106
"165",4.3,"Cragig",0.999305067037954,0.95452278140928,-0.0447822856286746
"166",4.4,"Cragig",0.999393985229525,0.956975167753802,-0.0424188174757234
"167",4.5,"Cragig",0.999471532160822,0.959300946428534,-0.0401705857322885
"168",4.6,"Cragig",0.999539160598551,0.961506058469406,-0.0380331021291451
"169",4.7,"Cragig",0.999598138052585,0.963596229382156,-0.0360019086704287
"170",4.8,"Cragig",0.999649570317128,0.965576969936207,-0.0340726003809211
"171",4.9,"Cragig",0.999694422040295,0.967453577907429,-0.0322408441328658
"172",5,"Cragig",0.999733534692433,0.969231140642852,-0.0305023940495807
"173",5.1,"Cragig",0.999767642258505,0.97091453833078,-0.0288531039277248
"174",5.2,"Cragig",0.999797384940069,0.972508447869867,-0.0272889370702021
"175",5.3,"Cragig",0.99982332111719,0.974017347240331,-0.0258059738768586
"176",5.4,"Cragig",0.999845937789691,0.975445520289733,-0.0244004174999588
"177",5.5,"Cragig",0.999865659689837,0.976797061854356,-0.0230685978354808
"178",5.6,"Cragig",0.999882857234564,0.978075883145443,-0.0218069740891215
"179",5.7,"Cragig",0.999897853464364,0.979285717337099,-0.0206121361272651
"180",5.8,"Cragig",0.999910930097385,0.980430125299775,-0.0194808047976091
"181",5.9,"Cragig",0.999922332811189,0.98151250142975,-0.018409831381439
"182",6,"Cragig",0.99993227585038,0.98253607953104,-0.0173961963193401
