"","C","Species","prob_q","prob_dd","delta"
"104",-1.8,"Psever",0.082564687223139,0.635989652702989,0.55342496547985
"105",-1.7,"Psever",0.0969134573383012,0.660831083891448,0.563917626553147
"106",-1.6,"Psever",0.113447517155966,0.684817382739301,0.571369865583335
"107",-1.5,"Psever",0.132388873542065,0.707857271424481,0.575468397882416
"108",-1.4,"Psever",0.153943563854854,0.729877272869491,0.575933709014637
"109",-1.3,"Psever",0.178286498130703,0.750821793108565,0.572535294977862
"110",-1.2,"Psever",0.205543588619475,0.770652634683283,0.565109046063808
"111",-1.1,"Psever",0.235772168942144,0.789348032350618,0.553575863408475
"112",-1,"Psever",0.268941421369995,0.806901315766784,0.537959894396788
"113",-0.9,"Psever",0.304915231229195,0.823319307624001,0.518404076394806
"114",-0.8,"Psever",0.34344037417765,0.83862056146912,0.495180187291471
"115",-0.7,"Psever",0.384142979802962,0.85283353311773,0.468690553314769
"116",-0.6,"Psever",0.426535606386751,0.865994765329862,0.439459158943111
"117",-0.5,"Psever",0.470035948235428,0.878147149230382,0.408111200994954
"118",-0.4,"Psever",0.513996342480327,0.889338309513228,0.3753419670329
"119",-0.3,"Psever",0.55774124330949,0.899619145025651,0.341877901716161
"120",-0.2,"Psever",0.600608219551275,0.909042542722601,0.308434323171327
"121",-0.0999999999999996,"Psever",0.64198728599564,0.917662271663621,0.275674985667981
"122",0,"Psever",0.681353733789026,0.925532054833972,0.244178321044946
"123",0.1,"Psever",0.71829096840021,0.932704810017628,0.214413841617418
"124",0.2,"Psever",0.75250178521386,0.939232046492695,0.186730261278835
"125",0.3,"Psever",0.78380847605186,0.945163401639445,0.161354925587586
"126",0.4,"Psever",0.812143702121719,0.950546300299744,0.138402598178025
"127",0.5,"Psever",0.837534937419304,0.955425719566114,0.11789078214681
"128",0.6,"Psever",0.860085466166985,0.959844042304239,0.0997585761372531
"129",0.7,"Psever",0.879954567182849,0.963840983864675,0.0838864166818256
"130",0.8,"Psever",0.897338869269348,0.967453577907429,0.0701147086380811
"131",0.9,"Psever",0.912456132520922,0.970716208883965,0.058260076363043
"132",1,"Psever",0.925532054833972,0.973660680374717,0.0481286255407448
"133",1.1,"Psever",0.936790200079253,0.976316310082225,0.0395261100029712
"134",1.2,"Psever",0.946444812614294,0.97871004377565,0.0322652311613558
"135",1.3,"Psever",0.954696102229859,0.980866581839675,0.0261704796098154
"136",1.4,"Psever",0.96172751752483,0.982808513284513,0.0210809957596825
"137",1.5,"Psever",0.96770453530155,0.984556453121023,0.0168519178194735
"138",1.6,"Psever",0.972774545983237,0.986129179901011,0.0133546339177743
"139",1.7,"Psever",0.977067486101122,0.987543770978112,0.0104762848769904
"140",1.8,"Psever",0.980696942847005,0.988815733672561,0.00811879082555567
"141",1.9,"Psever",0.983761523583764,0.989959131038215,0.00619760745445064
"142",2,"Psever",0.986346340902649,0.990986701347152,0.004640360444503
"143",2.1,"Psever",0.988524510216809,0.991909970740087,0.00338546052327782
"144",2.2,"Psever",0.990358592614557,0.992739358752818,0.00238076613826121
"145",2.3,"Psever",0.991901942210756,0.993484276631638,0.00158233442088251
"146",2.4,"Psever",0.993199936234403,0.994153218504453,0.000953282270050648
"147",2.5,"Psever",0.994291079222977,0.994753845588332,0.000462766365355693
"148",2.6,"Psever",0.995207981402034,0.99529306369587,8.50822938356366e-05
"149",2.7,"Psever",0.995978216798816,0.995777094358752,-0.000201122440064094
"150",2.8,"Psever",0.996625069805954,0.996211539922532,-0.000413529883422137
"151",2.9,"Psever",0.997168180487657,0.996601442986452,-0.00056673750120495
"152",3,"Psever",0.997624099433555,0.996951340569776,-0.000672758863778822
"153",3.1,"Psever",0.998006762796152,0.997265313384583,-0.000741449411568285
"154",3.2,"Psever",0.998327897566193,0.997547030586673,-0.000780866979519179
"155",3.3,"Psever",0.998597366332171,0.997799790363093,-0.000797575969078701
"156",3.4,"Psever",0.998823459860676,0.998026556698324,-0.000796903162351259
"157",3.5,"Psever",0.999013144904479,0.998229992642581,-0.000783152261897735
"158",3.6,"Psever",0.999172273745714,0.998412490385825,-0.000759783359888799
"159",3.7,"Psever",0.999305761141357,0.998576198420796,-0.000729562720561128
"160",3.8,"Psever",0.999417733572639,0.998723046058019,-0.000694687514619652
"161",3.9,"Psever",0.999511655014447,0.998854765535839,-0.000656889478607536
"162",4,"Psever",0.999590432835014,0.998972911949289,-0.00061752088572542
"163",4.1,"Psever",0.999656506906273,0.999078881203213,-0.000577625703059748
"164",4.2,"Psever",0.999711924545386,0.999173926177714,-0.00053799836767221
"165",4.3,"Psever",0.999758403511334,0.999259171277619,-0.000499232233715063
"166",4.4,"Psever",0.999797384940069,0.999335625522467,-0.000461759417601626
"167",4.5,"Psever",0.999830077810858,0.999404194319352,-0.000425883491505963
"168",4.6,"Psever",0.999857496288626,0.9994656900479,-0.000391806240726433
"169",4.7,"Psever",0.999880491076539,0.999520841574593,-0.000359649501946224
"170",4.8,"Psever",0.999899775734632,0.999570302802649,-0.0003294729319826
"171",4.9,"Psever",0.999915948769218,0.99961466035351,-0.000301288415707979
"172",5,"Psever",0.999929512170222,0.999654440466775,-0.000275071703447538
"173",5.1,"Psever",0.999940886965904,0.999690115197017,-0.000250771768886549
"174",5.2,"Psever",0.999950426273635,0.999722107978235,-0.000228318295400043
"175",5.3,"Psever",0.999958426248966,0.999750798619773,-0.000207627629192797
"176",5.4,"Psever",0.999965135270832,0.999776527791228,-0.000188607479603808
"177",5.5,"Psever",0.999970761646625,0.999799601048146,-0.000171160598478992
"178",5.6,"Psever",0.999975480075358,0.999820292445169,-0.000155187630189291
"179",5.7,"Psever",0.999979437068876,0.999838847778613,-0.000140589290262949
"180",5.8,"Psever",0.999982755498944,0.99985548749624,-0.00012726800270324
"181",5.9,"Psever",0.999985538411055,0.999870409308191,-0.000115129102863265
"182",6,"Psever",0.999987872223139,0.999883790529625,-0.000104081693513391
