"","C","Species","prob_q","prob_dd","delta"
"42",1.1,"Myaare",0.910601380605248,0.977489374950173,0.0668879943449248
"43",1.2,"Myaare",0.923579083808103,0.979806612130461,0.0562275283223576
"44",1.3,"Myaare",0.934807731940572,0.98188973302063,0.0470820010800572
"45",1.4,"Myaare",0.944485705174084,0.983761523583764,0.0392758184096804
"46",1.5,"Myaare",0.952799499661981,0.985442723012623,0.0326432233506417
"47",1.6,"Myaare",0.959921058361331,0.986952173324189,0.0270311149628577
"48",1.7,"Myaare",0.966006459507533,0.988306965260999,0.0223005057534665
"49",1.8,"Myaare",0.971195607369464,0.989522578766153,0.0183269713966892
"50",1.9,"Myaare",0.975612624365855,0.990613016830289,0.0150003924644335
"51",2,"Myaare",0.979366702773094,0.991590931934037,0.0122242291609431
"52",2.1,"Myaare",0.982553230185752,0.992467744644754,0.00991451445900204
"53",2.2,"Myaare",0.985255051592463,0.993253754186476,0.00799870259401325
"54",2.3,"Myaare",0.987543770978112,0.993958241000041,0.00641447002192874
"55",2.4,"Myaare",0.989481026879697,0.994589561457632,0.00510853457793514
"56",2.5,"Myaare",0.991119700229697,0.99515523500236,0.00403553477266327
"57",2.6,"Myaare",0.992505030359439,0.995662024057105,0.00315699369766553
"58",2.7,"Myaare",0.993675627482966,0.996116007094665,0.00244037961169818
"59",2.8,"Myaare",0.994664378503168,0.996522645288984,0.00185826678581613
"60",2.9,"Myaare",0.995499248563741,0.996886843179458,0.00138759461571636
"61",3,"Myaare",0.996203984211293,0.997213003780958,0.00100901956966515
"62",3.1,"Myaare",0.996798725954153,0.997505078564217,0.000706352610064354
"63",3.2,"Myaare",0.997300538880427,0.997766612717076,0.000466073836648762
"64",3.3,"Myaare",0.997723870176504,0.998000786078669,0.000276915902165387
"65",3.4,"Myaare",0.998080942121459,0.998210450117496,0.00012950799603717
"66",3.5,"Myaare",0.998382088601333,0.998398161301549,1.60727002157524e-05
"67",3.6,"Myaare",0.998636042513802,0.998566211185214,-6.98313285877328e-05
"68",3.7,"Myaare",0.998850180701678,0.998716653514139,-0.000133527187539451
"69",3.8,"Myaare",0.999030732317145,0.998851328626154,-0.00017940369099112
"70",3.9,"Myaare",0.999182955811398,0.998971885404015,-0.00021107040738344
"71",4,"Myaare",0.999311289085927,0.999079801014415,-0.000231488071511965
"72",4.1,"Myaare",0.999419476741802,0.999176398647555,-0.00024307809424684
"73",4.2,"Myaare",0.999510677825529,0.999262863452642,-0.000247814372886679
"74",4.3,"Myaare",0.999587556993619,0.999340256847047,-0.00024730014657226
"75",4.4,"Myaare",0.99965236159999,0.99940952936053,-0.000242832239460755
"76",4.5,"Myaare",0.999706986846098,0.999471532160822,-0.000235454685275749
"77",4.6,"Myaare",0.999753030818329,0.999527027393012,-0.000226003425316978
"78",4.7,"Myaare",0.99979184096534,0.999576697452458,-0.000215143512882543
"79",4.8,"Myaare",0.999824553334593,0.99962115329935,-0.000203400035242329
"80",4.9,"Myaare",0.999852125687555,0.999660941912458,-0.000191183775097303
"81",5,"Myaare",0.999875365442472,0.999696552969971,-0.000178812472500511
"82",5.1,"Myaare",0.999894953248263,0.999728424836621,-0.000166528411642441
"83",5.2,"Myaare",0.999911462869569,0.999756949928334,-0.00015451294123503
"84",5.3,"Myaare",0.99992537795797,0.999782479518519,-0.000142898439450589
"85",5.4,"Myaare",0.999937106195441,0.999805328043604,-0.000131778151836515
"86",5.5,"Myaare",0.999946991220659,0.999825776959599,-0.000121214261060265
"87",5.6,"Myaare",0.999955322684944,0.999844078196182,-0.000111244488762208
"88",5.7,"Myaare",0.999962344730599,0.999860457250063,-0.000101887480536078
"89",5.8,"Myaare",0.999968263138756,0.999875115955082,-9.3147183673925e-05
"90",5.9,"Myaare",0.999973251355238,0.99988823496267,-8.50163925680825e-05
"91",6,"Myaare",0.99997745557035,0.999899975962818,-7.7479607531572e-05
