smplNm,mcp_ddPCR,mcp_qPCR,sdmn_ddPCR,sdmn_qPCR,sdmx_ddPCR,sdmx_qPCR,smplTp,qlod,f2,mcp_ddPCR_lod,spcAbbr
MST2021-062,0,0,0,0,0.504655092954635,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-064,0,0,0,0,0.484582222998142,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-070,0,0,0,0,0.51806341856718,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-071,0.474708713591099,0,0.1286422833800315,0,1.181620955467225,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-075,0,0,0,0,0.450405441224575,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-076,0,0,0,0,0.469140261411667,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-079,0,0,0,0,0.4671536013484,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-081,0,0,0,0,0.6447864323854451,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-082,0.34623462706804303,0,0.0938275642693045,0,0.86181581020355,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-083,0,0,0,0,0.532168447971345,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-085,0,0,0,0,0.553797259926795,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-088,0,0,0,0,0.472332239151001,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-089,0,0,0,0,0.4794754087924955,0,MST,1,0.3648473906376633,0.2,Erisin
MST2021-099,0,0,0,0,0.519098602235315,0,MST,1,0.3648473906376633,0.2,Erisin
NEKfeb2022,0,0,0,0,0.6594654917717,0,MST,1,0.3648473906376633,0.2,Erisin
NTC,0,0,0,0,0.476835072040558,0,MST,1,0.3648473906376633,0.2,Erisin
stdE-1,0,0,0,0,0.4888179153203965,0,STD,1,0.3648473906376633,0.2,Erisin
stdE0,0,0.2432315937584422,0,0.05482521137885529,0.4704558476805685,0.4316379761380291,STD,1,0.3648473906376633,0.2,Erisin
stdE1,1.685536205768585,3.648473906376633,1.03351354598999,3.648473906376633,2.56726384162903,3.648473906376633,STD,1,0.3648473906376633,0.2,Erisin
stdE2,33.79592895507815,36.484739063766334,30.51844596862795,36.484739063766334,37.3016667366028,36.484739063766334,STD,1,0.3648473906376633,0.2,Erisin
stdE3,314.540328979492,364.8473906376633,303.969440460205,364.8473906376633,325.13027191162104,364.8473906376633,STD,1,0.3648473906376633,0.2,Erisin
stdE4,3039.1567993164053,3648.473906376633,3002.4441528320303,3648.473906376633,3076.10046386719,3648.473906376633,STD,1,0.3648473906376633,0.2,Erisin
stdE5,28662.4169921875,36484.739063766334,28175.068359375,36484.739063766334,29193.82568359375,36484.739063766334,STD,1,0.3648473906376633,0.2,Erisin
