"smplNm","value","spcNm","spA.smplN","cl.f.evl","eval.c1","vlc","eDN.lv1","f2","dd.qlod","mcp_ddPCR_lod","eDN.lv1.l10","eval.c4","smplNm2","dec_lon","dec_lat","smpl.date","spcAbr","smpl.day","smpl.mnt","smpl.yea","qP.cc","dP.cc","latspc3","llatspc3","l10.dP.cc","l10.qP.cc"
"MST2021-005",0,"Homame","Homame.MST2021-005","white","no Cq","qPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Homame",1,6,2021,0,0,"J)   Homame","J",NA,NA
"MST2021-005",0,"Karmik","Karmik.MST2021-005","white","no Cq","qPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Karmik",1,6,2021,0,0,"K)   Karmik","K",NA,NA
"MST2021-005",0,"Mnelei","Mnelei.MST2021-005","white","no Cq","qPCR",0,0.565945481842138,0.00943242469736896,1.45512744784355,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Mnelei",1,6,2021,0,0,"L)   Mnelei","L",NA,NA
"MST2021-005",6.09189723284753,"Myaare","Myaare.MST2021-005","black","aaLQ","qPCR",6.09189723284753,1.00471092350427,0.0167451820584044,5.1446944475174,0.850762433706854,"black","MST2021005",12.04,55.713,"2021-06-01","Myaare",1,6,2021,6.09189723284753,0,"M)   Myaare","M",NA,0.850762433706854
"MST2021-005",0,"Oncmyk","Oncmyk.MST2021-005","white","no Cq","qPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Oncmyk",1,6,2021,0,0,"N)   Oncmyk","N",NA,NA
"MST2021-005",0,"Promin","Promin.MST2021-005","white","no Cq","qPCR",0,0.558615680442301,0.01862052268141,0.560731440782545,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Promin",1,6,2021,0,0,"O)   Promin","O",NA,NA
"MST2021-005",0,"Psefar","Psefar.MST2021-005","white","no Cq","qPCR",0,0.548095136203483,0.0274047568101742,7.0030003786087,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Psefar",1,6,2021,0,0,"P)   Psefar","P",NA,NA
"MST2021-005",0,"Psever","Psever.MST2021-005","yellow","bLD","qPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA,"yellow","MST2021005",12.04,55.713,"2021-06-01","Psever",1,6,2021,0,0,"NA)   Psever",NA,NA,NA
"MST2021-005",0,"Bonham","Bonham.MST2021-005","white","no Cq","ddPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Bonham",1,6,2021,0,0,"A)   Bonham","A",NA,NA
"MST2021-005",0,"Calsap","Calsap.MST2021-005","white","no Cq","ddPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Calsap",1,6,2021,0,0,"B)   Calsap","B",NA,NA
"MST2021-005",0,"Caraur","Caraur.MST2021-005","white","no Cq","ddPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Caraur",1,6,2021,0,0,"C)   Caraur","C",NA,NA
"MST2021-005",0.398600921034813,"Colper","Colper.MST2021-005","white","aaLQ","ddPCR",0.398600921034813,1.0579731951097,0.0176328865851616,1.05264455080033,0.145693809904653,"black","MST2021005",12.04,55.713,"2021-06-01","Colper",1,6,2021,0,0.398600921034813,"D)   Colper","D",0.145693809904653,NA
"MST2021-005",0,"Corcas","Corcas.MST2021-005","white","no Cq","ddPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Corcas",1,6,2021,0,0,"E)   Corcas","E",NA,NA
"MST2021-005",0,"Cragig","Cragig.MST2021-005","white","no Cq","ddPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Cragig",1,6,2021,0,0,"F)   Cragig","F",NA,NA
"MST2021-005",0,"Erisin","Erisin.MST2021-005","white","no Cq","ddPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Erisin",1,6,2021,0,0,"G)   Erisin","G",NA,NA
"MST2021-005",0,"Hemsan","Hemsan.MST2021-005","white","no Cq","ddPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Hemsan",1,6,2021,0,0,"H)   Hemsan","H",NA,NA
"MST2021-005",0,"Hemtak","Hemtak.MST2021-005","white","no Cq","ddPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Hemtak",1,6,2021,0,0,"I)   Hemtak","I",NA,NA
"MST2021-005",0,"Homame","Homame.MST2021-005","white","no Cq","ddPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Homame",1,6,2021,0,0,"J)   Homame","J",NA,NA
"MST2021-005",0,"Karmik","Karmik.MST2021-005","white","no Cq","ddPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Karmik",1,6,2021,0,0,"K)   Karmik","K",NA,NA
"MST2021-005",0,"Mnelei","Mnelei.MST2021-005","white","no Cq","ddPCR",0,0.565945481842138,0.00943242469736896,1.45512744784355,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Mnelei",1,6,2021,0,0,"L)   Mnelei","L",NA,NA
"MST2021-005",12.4270725250244,"Myaare","Myaare.MST2021-005","black","aaLQ","ddPCR",12.4270725250244,1.00471092350427,0.0167451820584044,5.1446944475174,1.12798133472259,"black","MST2021005",12.04,55.713,"2021-06-01","Myaare",1,6,2021,0,12.4270725250244,"M)   Myaare","M",1.12798133472259,NA
"MST2021-005",0,"Oncmyk","Oncmyk.MST2021-005","white","no Cq","ddPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Oncmyk",1,6,2021,0,0,"N)   Oncmyk","N",NA,NA
"MST2021-005",0,"Promin","Promin.MST2021-005","white","no Cq","ddPCR",0,0.558615680442301,0.01862052268141,0.560731440782545,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Promin",1,6,2021,0,0,"O)   Promin","O",NA,NA
"MST2021-005",0,"Psefar","Psefar.MST2021-005","white","no Cq","ddPCR",0,0.548095136203483,0.0274047568101742,7.0030003786087,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Psefar",1,6,2021,0,0,"P)   Psefar","P",NA,NA
"MST2021-005",0,"Psever","Psever.MST2021-005","yellow","no Cq","ddPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA,"white","MST2021005",12.04,55.713,"2021-06-01","Psever",1,6,2021,0,0,"NA)   Psever",NA,NA,NA
"MST2021-006",0,"Bonham","Bonham.MST2021-006","white","no Cq","qPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Bonham",24,8,2021,0,0,"A)   Bonham","A",NA,NA
"MST2021-006",0,"Calsap","Calsap.MST2021-006","white","no Cq","qPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Calsap",24,8,2021,0,0,"B)   Calsap","B",NA,NA
"MST2021-006",0,"Caraur","Caraur.MST2021-006","white","no Cq","qPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Caraur",24,8,2021,0,0,"C)   Caraur","C",NA,NA
"MST2021-006",0,"Colper","Colper.MST2021-006","white","no Cq","qPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Colper",24,8,2021,0,0,"D)   Colper","D",NA,NA
"MST2021-006",0,"Corcas","Corcas.MST2021-006","white","no Cq","qPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Corcas",24,8,2021,0,0,"E)   Corcas","E",NA,NA
"MST2021-006",0,"Cragig","Cragig.MST2021-006","white","no Cq","qPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Cragig",24,8,2021,0,0,"F)   Cragig","F",NA,NA
"MST2021-006",0,"Erisin","Erisin.MST2021-006","white","no Cq","qPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Erisin",24,8,2021,0,0,"G)   Erisin","G",NA,NA
"MST2021-006",0,"Hemsan","Hemsan.MST2021-006","white","no Cq","qPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Hemsan",24,8,2021,0,0,"H)   Hemsan","H",NA,NA
"MST2021-006",0,"Hemtak","Hemtak.MST2021-006","white","no Cq","qPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Hemtak",24,8,2021,0,0,"I)   Hemtak","I",NA,NA
"MST2021-006",0,"Homame","Homame.MST2021-006","white","no Cq","qPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Homame",24,8,2021,0,0,"J)   Homame","J",NA,NA
"MST2021-006",0,"Karmik","Karmik.MST2021-006","white","no Cq","qPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Karmik",24,8,2021,0,0,"K)   Karmik","K",NA,NA
"MST2021-006",229.251938127987,"Mnelei","Mnelei.MST2021-006","black","aaLQ","qPCR",229.251938127987,0.565945481842138,0.00943242469736896,1.45512744784355,2.36220329452468,"black","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Mnelei",24,8,2021,229.251938127987,0,"L)   Mnelei","L",NA,2.36220329452468
"MST2021-006",0.257652534605316,"Myaare","Myaare.MST2021-006","yellow","bLD","qPCR",0.257652534605316,1.00471092350427,0.0167451820584044,5.1446944475174,0.0995606704038786,"yellow","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Myaare",24,8,2021,0.257652534605316,0,"M)   Myaare","M",NA,0.0995606704038786
"MST2021-006",0,"Oncmyk","Oncmyk.MST2021-006","white","no Cq","qPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Oncmyk",24,8,2021,0,0,"N)   Oncmyk","N",NA,NA
"MST2021-006",7.21110775042072,"Promin","Promin.MST2021-006","black","aaLQ","qPCR",7.21110775042072,0.558615680442301,0.01862052268141,0.560731440782545,0.914401751204942,"black","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Promin",24,8,2021,7.21110775042072,0,"O)   Promin","O",NA,0.914401751204942
"MST2021-006",0.900094012565276,"Psefar","Psefar.MST2021-006","black","aaLQ","qPCR",0.900094012565276,0.548095136203483,0.0274047568101742,7.0030003786087,0.278775089441378,"black","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Psefar",24,8,2021,0.900094012565276,0,"P)   Psefar","P",NA,0.278775089441378
"MST2021-006",0,"Psever","Psever.MST2021-006","white","no Cq","qPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Psever",24,8,2021,0,0,"NA)   Psever",NA,NA,NA
"MST2021-006",0,"Bonham","Bonham.MST2021-006","white","no Cq","ddPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Bonham",24,8,2021,0,0,"A)   Bonham","A",NA,NA
"MST2021-006",0,"Calsap","Calsap.MST2021-006","white","no Cq","ddPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Calsap",24,8,2021,0,0,"B)   Calsap","B",NA,NA
"MST2021-006",0,"Caraur","Caraur.MST2021-006","white","no Cq","ddPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Caraur",24,8,2021,0,0,"C)   Caraur","C",NA,NA
"MST2021-006",0,"Colper","Colper.MST2021-006","white","no Cq","ddPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Colper",24,8,2021,0,0,"D)   Colper","D",NA,NA
"MST2021-006",0,"Corcas","Corcas.MST2021-006","white","no Cq","ddPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Corcas",24,8,2021,0,0,"E)   Corcas","E",NA,NA
"MST2021-006",0,"Cragig","Cragig.MST2021-006","white","no Cq","ddPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Cragig",24,8,2021,0,0,"F)   Cragig","F",NA,NA
"MST2021-006",0,"Erisin","Erisin.MST2021-006","white","no Cq","ddPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Erisin",24,8,2021,0,0,"G)   Erisin","G",NA,NA
"MST2021-006",0,"Hemsan","Hemsan.MST2021-006","white","no Cq","ddPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Hemsan",24,8,2021,0,0,"H)   Hemsan","H",NA,NA
"MST2021-006",0,"Hemtak","Hemtak.MST2021-006","white","no Cq","ddPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Hemtak",24,8,2021,0,0,"I)   Hemtak","I",NA,NA
"MST2021-006",0,"Homame","Homame.MST2021-006","white","no Cq","ddPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Homame",24,8,2021,0,0,"J)   Homame","J",NA,NA
"MST2021-006",0,"Karmik","Karmik.MST2021-006","white","no Cq","ddPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Karmik",24,8,2021,0,0,"K)   Karmik","K",NA,NA
"MST2021-006",227.554588317871,"Mnelei","Mnelei.MST2021-006","black","aaLQ","ddPCR",227.554588317871,0.565945481842138,0.00943242469736896,1.45512744784355,2.35898994433517,"black","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Mnelei",24,8,2021,0,227.554588317871,"L)   Mnelei","L",2.35898994433517,NA
"MST2021-006",0.742580741643905,"Myaare","Myaare.MST2021-006","yellow","aaLQ","ddPCR",0.742580741643905,1.00471092350427,0.0167451820584044,5.1446944475174,0.241192910063028,"black","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Myaare",24,8,2021,0,0.742580741643905,"M)   Myaare","M",0.241192910063028,NA
"MST2021-006",0,"Oncmyk","Oncmyk.MST2021-006","white","no Cq","ddPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Oncmyk",24,8,2021,0,0,"N)   Oncmyk","N",NA,NA
"MST2021-006",31.2354302406311,"Promin","Promin.MST2021-006","black","aaLQ","ddPCR",31.2354302406311,0.558615680442301,0.01862052268141,0.560731440782545,1.50833347103805,"black","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Promin",24,8,2021,0,31.2354302406311,"O)   Promin","O",1.50833347103805,NA
"MST2021-006",1.89441666007042,"Psefar","Psefar.MST2021-006","black","aaLQ","ddPCR",1.89441666007042,0.548095136203483,0.0274047568101742,7.0030003786087,0.461561049293181,"black","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Psefar",24,8,2021,0,1.89441666007042,"P)   Psefar","P",0.461561049293181,NA
"MST2021-006",0,"Psever","Psever.MST2021-006","white","no Cq","ddPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA,"white","MST2021006",12.0851805555556,54.7410833333333,"2021-08-24","Psever",24,8,2021,0,0,"NA)   Psever",NA,NA,NA
"MST2021-008",0,"Bonham","Bonham.MST2021-008","white","no Cq","qPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Bonham",19,5,2021,0,0,"A)   Bonham","A",NA,NA
"MST2021-008",0,"Calsap","Calsap.MST2021-008","white","no Cq","qPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Calsap",19,5,2021,0,0,"B)   Calsap","B",NA,NA
"MST2021-008",0,"Caraur","Caraur.MST2021-008","white","no Cq","qPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Caraur",19,5,2021,0,0,"C)   Caraur","C",NA,NA
"MST2021-008",0,"Colper","Colper.MST2021-008","white","no Cq","qPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Colper",19,5,2021,0,0,"D)   Colper","D",NA,NA
"MST2021-008",0,"Corcas","Corcas.MST2021-008","white","no Cq","qPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Corcas",19,5,2021,0,0,"E)   Corcas","E",NA,NA
"MST2021-008",0,"Cragig","Cragig.MST2021-008","white","no Cq","qPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Cragig",19,5,2021,0,0,"F)   Cragig","F",NA,NA
"MST2021-008",0,"Erisin","Erisin.MST2021-008","white","no Cq","qPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Erisin",19,5,2021,0,0,"G)   Erisin","G",NA,NA
"MST2021-008",0,"Hemsan","Hemsan.MST2021-008","white","no Cq","qPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Hemsan",19,5,2021,0,0,"H)   Hemsan","H",NA,NA
"MST2021-008",0,"Hemtak","Hemtak.MST2021-008","white","no Cq","qPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Hemtak",19,5,2021,0,0,"I)   Hemtak","I",NA,NA
"MST2021-008",0,"Homame","Homame.MST2021-008","white","no Cq","qPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Homame",19,5,2021,0,0,"J)   Homame","J",NA,NA
"MST2021-008",0,"Karmik","Karmik.MST2021-008","white","no Cq","qPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Karmik",19,5,2021,0,0,"K)   Karmik","K",NA,NA
"MST2021-008",0,"Mnelei","Mnelei.MST2021-008","white","no Cq","qPCR",0,0.565945481842138,0.00943242469736896,1.45512744784355,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Mnelei",19,5,2021,0,0,"L)   Mnelei","L",NA,NA
"MST2021-008",0.897541758330478,"Myaare","Myaare.MST2021-008","yellow","bLD","qPCR",0.897541758330478,1.00471092350427,0.0167451820584044,5.1446944475174,0.278191341991997,"yellow","MST2021008",12.75,55.8666666666667,"2021-05-19","Myaare",19,5,2021,0.897541758330478,0,"M)   Myaare","M",NA,0.278191341991997
"MST2021-008",0,"Oncmyk","Oncmyk.MST2021-008","white","no Cq","qPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Oncmyk",19,5,2021,0,0,"N)   Oncmyk","N",NA,NA
"MST2021-008",0,"Promin","Promin.MST2021-008","white","no Cq","qPCR",0,0.558615680442301,0.01862052268141,0.560731440782545,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Promin",19,5,2021,0,0,"O)   Promin","O",NA,NA
"MST2021-008",0.728357536554851,"Psefar","Psefar.MST2021-008","red","1aLQ","qPCR",0.728357536554851,0.548095136203483,0.0274047568101742,7.0030003786087,0.237633587732659,"red","MST2021008",12.75,55.8666666666667,"2021-05-19","Psefar",19,5,2021,0.728357536554851,0,"P)   Psefar","P",NA,0.237633587732659
"MST2021-008",0,"Psever","Psever.MST2021-008","white","no Cq","qPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Psever",19,5,2021,0,0,"NA)   Psever",NA,NA,NA
"MST2021-008",0,"Bonham","Bonham.MST2021-008","white","no Cq","ddPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Bonham",19,5,2021,0,0,"A)   Bonham","A",NA,NA
"MST2021-008",0,"Calsap","Calsap.MST2021-008","white","no Cq","ddPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Calsap",19,5,2021,0,0,"B)   Calsap","B",NA,NA
"MST2021-008",0,"Caraur","Caraur.MST2021-008","white","no Cq","ddPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Caraur",19,5,2021,0,0,"C)   Caraur","C",NA,NA
"MST2021-008",0,"Colper","Colper.MST2021-008","white","no Cq","ddPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Colper",19,5,2021,0,0,"D)   Colper","D",NA,NA
"MST2021-008",0,"Corcas","Corcas.MST2021-008","white","no Cq","ddPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Corcas",19,5,2021,0,0,"E)   Corcas","E",NA,NA
"MST2021-008",0,"Cragig","Cragig.MST2021-008","white","no Cq","ddPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Cragig",19,5,2021,0,0,"F)   Cragig","F",NA,NA
"MST2021-008",0.365057438611985,"Erisin","Erisin.MST2021-008","white","aaLQ","ddPCR",0.365057438611985,0.364685853592156,0.0548009373867898,1.68553620576858,0.135150925916998,"black","MST2021008",12.75,55.8666666666667,"2021-05-19","Erisin",19,5,2021,0,0.365057438611985,"G)   Erisin","G",0.135150925916998,NA
"MST2021-008",0,"Hemsan","Hemsan.MST2021-008","white","no Cq","ddPCR",0,0.631671659618149,0.0105278609936358,0.322470888495446,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Hemsan",19,5,2021,0,0,"H)   Hemsan","H",NA,NA
"MST2021-008",0,"Hemtak","Hemtak.MST2021-008","white","no Cq","ddPCR",0,0.563037107717149,0.0281518553858574,5.6800436973572,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Hemtak",19,5,2021,0,0,"I)   Hemtak","I",NA,NA
"MST2021-008",0,"Homame","Homame.MST2021-008","white","no Cq","ddPCR",0,0.615627075262864,26.1693861679721,0.335798636078835,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Homame",19,5,2021,0,0,"J)   Homame","J",NA,NA
"MST2021-008",0,"Karmik","Karmik.MST2021-008","white","no Cq","ddPCR",0,0.249514042078587,0.0499028084157174,0.409050658345222,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Karmik",19,5,2021,0,0,"K)   Karmik","K",NA,NA
"MST2021-008",0,"Mnelei","Mnelei.MST2021-008","white","no Cq","ddPCR",0,0.565945481842138,0.00943242469736896,1.45512744784355,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Mnelei",19,5,2021,0,0,"L)   Mnelei","L",NA,NA
"MST2021-008",0.88188998401165,"Myaare","Myaare.MST2021-008","yellow","aaLQ","ddPCR",0.88188998401165,1.00471092350427,0.0167451820584044,5.1446944475174,0.274594230816406,"black","MST2021008",12.75,55.8666666666667,"2021-05-19","Myaare",19,5,2021,0,0.88188998401165,"M)   Myaare","M",0.274594230816406,NA
"MST2021-008",0,"Oncmyk","Oncmyk.MST2021-008","white","no Cq","ddPCR",0,0.483938046437317,0.0806563410728862,1.06313988566398,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Oncmyk",19,5,2021,0,0,"N)   Oncmyk","N",NA,NA
"MST2021-008",0,"Promin","Promin.MST2021-008","white","no Cq","ddPCR",0,0.558615680442301,0.01862052268141,0.560731440782545,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Promin",19,5,2021,0,0,"O)   Promin","O",NA,NA
"MST2021-008",1.10754437744618,"Psefar","Psefar.MST2021-008","red","aaLQ","ddPCR",1.10754437744618,0.548095136203483,0.0274047568101742,7.0030003786087,0.323776728102039,"black","MST2021008",12.75,55.8666666666667,"2021-05-19","Psefar",19,5,2021,0,1.10754437744618,"P)   Psefar","P",0.323776728102039,NA
"MST2021-008",0,"Psever","Psever.MST2021-008","white","no Cq","ddPCR",0,0.697051909649079,0.0232350636549693,0.447889193892479,NA,"white","MST2021008",12.75,55.8666666666667,"2021-05-19","Psever",19,5,2021,0,0,"NA)   Psever",NA,NA,NA
"MST2021-011",0,"Bonham","Bonham.MST2021-011","white","no Cq","qPCR",0,0.617616142109215,0.0308808071054608,0.602823607623575,NA,"white","MST2021011",11.0846527777778,54.73475,"2021-08-31","Bonham",31,8,2021,0,0,"A)   Bonham","A",NA,NA
"MST2021-011",0,"Calsap","Calsap.MST2021-011","white","no Cq","qPCR",0,0.63699006851343,0.0106165011418905,6.69409215450285,NA,"white","MST2021011",11.0846527777778,54.73475,"2021-08-31","Calsap",31,8,2021,0,0,"B)   Calsap","B",NA,NA
"MST2021-011",0,"Caraur","Caraur.MST2021-011","white","no Cq","qPCR",0,0.0225471728962503,0.0958446595718793,3.49066555500031,NA,"white","MST2021011",11.0846527777778,54.73475,"2021-08-31","Caraur",31,8,2021,0,0,"C)   Caraur","C",NA,NA
"MST2021-011",0,"Colper","Colper.MST2021-011","white","no Cq","qPCR",0,1.0579731951097,0.0176328865851616,1.05264455080033,NA,"white","MST2021011",11.0846527777778,54.73475,"2021-08-31","Colper",31,8,2021,0,0,"D)   Colper","D",NA,NA
"MST2021-011",0,"Corcas","Corcas.MST2021-011","white","no Cq","qPCR",0,1.26214731581735,0.0420715771939118,0.360338948667049,NA,"white","MST2021011",11.0846527777778,54.73475,"2021-08-31","Corcas",31,8,2021,0,0,"E)   Corcas","E",NA,NA
"MST2021-011",0,"Cragig","Cragig.MST2021-011","white","no Cq","qPCR",0,0.819268298830287,0.0123110535560807,5.31343579292295,NA,"white","MST2021011",11.0846527777778,54.73475,"2021-08-31","Cragig",31,8,2021,0,0,"F)   Cragig","F",NA,NA
"MST2021-011",0,"Erisin","Erisin.MST2021-011","white","no Cq","qPCR",0,0.364685853592156,0.0548009373867898,1.68553620576858,NA,"white","MST2021011",11.0846527777778,54.73475,"2021-08-31","Erisin",31,8,2021,0,0,"G)   Erisin","G",NA,NA
