Well;replno;smpltp;templvol;QtyID;WellType;Replicate;ThresholddRn;CtdRn;Quantitycopies;RSqdRn;SlopedRn;qpcrno;MONISprojectno;AssayID;speciesabbr;plateno;qpcrrundate
C2;03;std3E3;3uL;QtyorID;Standard;3;0.0579;27.20;3.00e+003;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
C3;03;std3E3;3uL;QtyorID;Standard;3;0.0579;27.00;3.00e+003;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
D1;04;std3E2;3uL;QtyorID;Standard;4;0.0579;30.88;3.00e+002;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
D2;04;std3E2;3uL;QtyorID;Standard;4;0.0579;30.61;3.00e+002;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
D3;04;std3E2;3uL;QtyorID;Standard;4;0.0579;30.28;3.00e+002;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
E1;05;std3E1;3uL;QtyorID;Standard;5;0.0579;33.93;3.00e+001;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
E2;05;std3E1;3uL;QtyorID;Standard;5;0.0579;34.09;3.00e+001;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
E3;05;std3E1;3uL;QtyorID;Standard;5;0.0579;34.04;3.00e+001;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
F1;06;std3E0;3uL;QtyorID;Standard;6;0.0579;36.34;3.00e+000;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
F2;06;std3E0;3uL;QtyorID;Standard;6;0.0579;36.94;3.00e+000;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
F3;06;std3E0;3uL;QtyorID;Standard;6;0.0579;37.06;3.00e+000;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
G1;07;std3E-1;3uL;QtyorID;Standard;7;0.0579;38.60;3.00e-001;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
G2;07;std3E-1;3uL;QtyorID;Standard;7;0.0579;39.89;3.00e-001;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
G3;07;std3E-1;3uL;QtyorID;Standard;7;0.0579;39.33;3.00e-001;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
H1;08;std3ENTC;3uL;QtyorID;NTC;8;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
H2;08;std3ENTC;3uL;QtyorID;NTC;8;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
H3;08;std3ENTC;3uL;QtyorID;NTC;8;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
A4;09;MST1039;3uL;QtyorID;Unknown;9;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
A5;09;MST1039;3uL;QtyorID;Unknown;9;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
A6;09;MST1039;3uL;QtyorID;Unknown;9;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
B4;10;MST2021-015;3uL;QtyorID;Unknown;10;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
B5;10;MST2021-015;3uL;QtyorID;Unknown;10;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
B6;10;MST2021-015;3uL;QtyorID;Unknown;10;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
C4;11;MST2021-028;3uL;QtyorID;Unknown;11;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
C5;11;MST2021-028;3uL;QtyorID;Unknown;11;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
C6;11;MST2021-028;3uL;QtyorID;Unknown;11;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
D4;12;MST2021-031;3uL;QtyorID;Unknown;12;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
D5;12;MST2021-031;3uL;QtyorID;Unknown;12;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
D6;12;MST2021-031;3uL;QtyorID;Unknown;12;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
E4;13;MST2021-032;3uL;QtyorID;Unknown;13;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
E5;13;MST2021-032;3uL;QtyorID;Unknown;13;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
E6;13;MST2021-032;3uL;QtyorID;Unknown;13;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
F4;14;MST2021-040;3uL;QtyorID;Unknown;14;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
F5;14;MST2021-040;3uL;QtyorID;Unknown;14;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
F6;14;MST2021-040;3uL;QtyorID;Unknown;14;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
G4;15;MST2021-081;3uL;QtyorID;Unknown;15;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
G5;15;MST2021-081;3uL;QtyorID;Unknown;15;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
G6;15;MST2021-081;3uL;QtyorID;Unknown;15;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
H4;16;MST2021-044;3uL;QtyorID;Unknown;16;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
H5;16;MST2021-044;3uL;QtyorID;Unknown;16;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
H6;16;MST2021-044;3uL;QtyorID;Unknown;16;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
A7;17;MST2021-049;3uL;QtyorID;Unknown;17;0.0579;38.51;8.083e-001;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
A8;17;MST2021-049;3uL;QtyorID;Unknown;17;0.0579;37.50;1.67;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
A9;17;MST2021-049;3uL;QtyorID;Unknown;17;0.0579;37.82;1.32;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
B7;18;MST2021-052;3uL;QtyorID;Unknown;18;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
B8;18;MST2021-052;3uL;QtyorID;Unknown;18;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
B9;18;MST2021-052;3uL;QtyorID;Unknown;18;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
C7;19;MST2021-071;3uL;QtyorID;Unknown;19;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
C8;19;MST2021-071;3uL;QtyorID;Unknown;19;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
C9;19;MST2021-071;3uL;QtyorID;Unknown;19;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
D7;20;MST2021-005;3uL;QtyorID;Unknown;20;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
D8;20;MST2021-005;3uL;QtyorID;Unknown;20;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
D9;20;MST2021-005;3uL;QtyorID;Unknown;20;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
E7;21;MST2021-025;3uL;QtyorID;Unknown;21;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
E8;21;MST2021-025;3uL;QtyorID;Unknown;21;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
E9;21;MST2021-025;3uL;QtyorID;Unknown;21;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
F7;22;NEKfeb2022;3uL;QtyorID;Unknown;22;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
F8;22;NEKfeb2022;3uL;QtyorID;Unknown;22;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
F9;22;NEKfeb2022;3uL;QtyorID;Unknown;22;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
G7;23;MST1028;3uL;QtyorID;Unknown;23;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
G8;23;MST1028;3uL;QtyorID;Unknown;23;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
G9;23;MST1028;3uL;QtyorID;Unknown;23;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
H7;24;MST1027;3uL;QtyorID;Unknown;24;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
H8;24;MST1027;3uL;QtyorID;Unknown;24;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
H9;24;MST1027;3uL;QtyorID;Unknown;24;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
A10;25;MST2021-012;3uL;QtyorID;Unknown;25;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
A11;25;MST2021-012;3uL;QtyorID;Unknown;25;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
A12;25;MST2021-012;3uL;QtyorID;Unknown;25;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
B10;26;MST2021-075;3uL;QtyorID;Unknown;26;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
B11;26;MST2021-075;3uL;QtyorID;Unknown;26;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
B12;26;MST2021-075;3uL;QtyorID;Unknown;26;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
C10;27;MST1022;3uL;QtyorID;Unknown;27;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
C11;27;MST1022;3uL;QtyorID;Unknown;27;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
C12;27;MST1022;3uL;QtyorID;Unknown;27;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
D10;28;MST2021-089;3uL;QtyorID;Unknown;28;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
D11;28;MST2021-089;3uL;QtyorID;Unknown;28;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
D12;28;MST2021-089;3uL;QtyorID;Unknown;28;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
E10;29;MST2021-088;3uL;QtyorID;Unknown;29;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
E11;29;MST2021-088;3uL;QtyorID;Unknown;29;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
E12;29;MST2021-088;3uL;QtyorID;Unknown;29;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
F10;30;MST2021-062;3uL;QtyorID;Unknown;30;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
F11;30;MST2021-062;3uL;QtyorID;Unknown;30;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
F12;30;MST2021-062;3uL;QtyorID;Unknown;30;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
G10;31;MST2021-051;3uL;QtyorID;Unknown;31;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
G11;31;MST2021-051;3uL;QtyorID;Unknown;31;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
G12;31;MST2021-051;3uL;QtyorID;Unknown;31;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
H10;32;MST2021-099;3uL;QtyorID;Unknown;32;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
H11;32;MST2021-099;3uL;QtyorID;Unknown;32;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
H12;32;MST2021-099;3uL;QtyorID;Unknown;32;0.0579;NoCt;NoCt;0.995;-3.194;qpcr946;MONIS6;AssID12;Cragig;plt01;qpcrrundate20220728
A1;01;std3E5;3uL;QtyorID;Standard;1;0.0212;18.86;3.00e+005;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
A2;01;std3E5;3uL;QtyorID;Standard;1;0.0212;19.08;3.00e+005;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
A3;01;std3E5;3uL;QtyorID;Standard;1;0.0212;19.19;3.00e+005;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
B1;02;std3E4;3uL;QtyorID;Standard;2;0.0212;21.93;3.00e+004;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
B2;02;std3E4;3uL;QtyorID;Standard;2;0.0212;22.39;3.00e+004;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
B3;02;std3E4;3uL;QtyorID;Standard;2;0.0212;21.92;3.00e+004;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
C1;03;std3E3;3uL;QtyorID;Standard;3;0.0212;25.67;3.00e+003;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
C2;03;std3E3;3uL;QtyorID;Standard;3;0.0212;25.81;3.00e+003;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
C3;03;std3E3;3uL;QtyorID;Standard;3;0.0212;25.32;3.00e+003;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
D1;04;std3E2;3uL;QtyorID;Standard;4;0.0212;29.25;3.00e+002;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
D2;04;std3E2;3uL;QtyorID;Standard;4;0.0212;29.55;3.00e+002;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
D3;04;std3E2;3uL;QtyorID;Standard;4;0.0212;29.59;3.00e+002;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
E1;05;std3E1;3uL;QtyorID;Standard;5;0.0212;32.68;3.00e+001;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
E2;05;std3E1;3uL;QtyorID;Standard;5;0.0212;32.06;3.00e+001;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
E3;05;std3E1;3uL;QtyorID;Standard;5;0.0212;31.65;3.00e+001;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
F1;06;std3E0;3uL;QtyorID;Standard;6;0.0212;36.56;3.00e+000;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
F2;06;std3E0;3uL;QtyorID;Standard;6;0.0212;36.66;3.00e+000;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
F3;06;std3E0;3uL;QtyorID;Standard;6;0.0212;37.59;3.00e+000;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
G1;07;std3E-1;3uL;QtyorID;Standard;7;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
G2;07;std3E-1;3uL;QtyorID;Standard;7;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
G3;07;std3E-1;3uL;QtyorID;Standard;7;0.0212;36.51;3.00e-001;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
H1;08;std3ENTC;3uL;QtyorID;NTC;8;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
H2;08;std3ENTC;3uL;QtyorID;NTC;8;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
H3;08;std3ENTC;3uL;QtyorID;NTC;8;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
A4;09;MST2021-058;3uL;QtyorID;Unknown;9;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
A5;09;MST2021-058;3uL;QtyorID;Unknown;9;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
A6;09;MST2021-058;3uL;QtyorID;Unknown;9;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
B4;10;MST2021-064;3uL;QtyorID;Unknown;10;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
B5;10;MST2021-064;3uL;QtyorID;Unknown;10;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
B6;10;MST2021-064;3uL;QtyorID;Unknown;10;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
C4;11;MST2021-079;3uL;QtyorID;Unknown;11;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
C5;11;MST2021-079;3uL;QtyorID;Unknown;11;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
C6;11;MST2021-079;3uL;QtyorID;Unknown;11;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
D4;12;MST2021-082;3uL;QtyorID;Unknown;12;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
D5;12;MST2021-082;3uL;QtyorID;Unknown;12;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
D6;12;MST2021-082;3uL;QtyorID;Unknown;12;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
E4;13;MST2021-070;3uL;QtyorID;Unknown;13;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
E5;13;MST2021-070;3uL;QtyorID;Unknown;13;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
E6;13;MST2021-070;3uL;QtyorID;Unknown;13;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
F4;14;MST1043;3uL;QtyorID;Unknown;14;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
F5;14;MST1043;3uL;QtyorID;Unknown;14;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
F6;14;MST1043;3uL;QtyorID;Unknown;14;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
G4;15;MST1024;3uL;QtyorID;Unknown;15;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
G5;15;MST1024;3uL;QtyorID;Unknown;15;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
G6;15;MST1024;3uL;QtyorID;Unknown;15;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
H4;16;MST1031;3uL;QtyorID;Unknown;16;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
H5;16;MST1031;3uL;QtyorID;Unknown;16;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
H6;16;MST1031;3uL;QtyorID;Unknown;16;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
A7;17;MST2021-039;3uL;QtyorID;Unknown;17;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
A8;17;MST2021-039;3uL;QtyorID;Unknown;17;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
A9;17;MST2021-039;3uL;QtyorID;Unknown;17;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
B7;18;MST1054;3uL;QtyorID;Unknown;18;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
B8;18;MST1054;3uL;QtyorID;Unknown;18;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
B9;18;MST1054;3uL;QtyorID;Unknown;18;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
C7;19;MST2021-008;3uL;QtyorID;Unknown;19;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
C8;19;MST2021-008;3uL;QtyorID;Unknown;19;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
C9;19;MST2021-008;3uL;QtyorID;Unknown;19;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
D7;20;MST2021-019;3uL;QtyorID;Unknown;20;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
D8;20;MST2021-019;3uL;QtyorID;Unknown;20;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
D9;20;MST2021-019;3uL;QtyorID;Unknown;20;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
E7;21;MST2021-030;3uL;QtyorID;Unknown;21;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
E8;21;MST2021-030;3uL;QtyorID;Unknown;21;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
E9;21;MST2021-030;3uL;QtyorID;Unknown;21;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
F7;22;MST2021-055;3uL;QtyorID;Unknown;22;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
F8;22;MST2021-055;3uL;QtyorID;Unknown;22;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
F9;22;MST2021-055;3uL;QtyorID;Unknown;22;0.0212;NoCt;NoCt;0.982;-3.354;qpcr947;MONIS6;AssID12;Cragig;plt02;qpcrrundate20220728
