"","Well","replno","smpltp","templvol","QtyID","WellType","Replicate","ThresholddRn","CtdRn","Quantitycopies","RSqdRn","SlopedRn","qpcrno","MONISprojectno","AssayID","spcabbr","plateno","qpcrrundate","Conc","Species","Sample_Name","Ct","MST_sample_number","Bemaerkn","conc_qubit_ng_uL","Dato.for.ekstraktion","dato_80C","Dato_for_indsml","Dato_inds","Dyb_lagd01","Dyb_Str_m","Ekstraktionsnummer","Elueringvolumen.AE.buffer.uL","Inst","lokalitet_vanda","Lok_omr01","lok_pos_lat","lok_pos_lon","max_Dyb","MST.nummer","MST.n_Dinds","MSTno_di","MST_STEXno","Navn_Inds","Noter2","skib","smplNoSTEX","Sub_Nmb_for_extraction","Temp_Inds","U_Pr_Nr","vandsoejllagd","Vwf_mL","wdt","smpl_day","smpl_mnt","smpl_yea","init_concentration","int_concentation","st_idx","species_idx","sp_st_idx","pres"
"373","F01",6,"std3E0","3uL","QtyorID","Standard",6,0.0212,"36.56","3.00e+000",0.982,-3.354,"qpcr947","MONIS6","AssID12","Cragig","plt02","qpcrrundate20220728",3,"Cragig","std3E0",36.56,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,6,31,1
"374","F02",6,"std3E0","3uL","QtyorID","Standard",6,0.0212,"36.66","3.00e+000",0.982,-3.354,"qpcr947","MONIS6","AssID12","Cragig","plt02","qpcrrundate20220728",3,"Cragig","std3E0",36.66,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,6,31,1
"375","F03",6,"std3E0","3uL","QtyorID","Standard",6,0.0212,"37.59","3.00e+000",0.982,-3.354,"qpcr947","MONIS6","AssID12","Cragig","plt02","qpcrrundate20220728",3,"Cragig","std3E0",37.59,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,6,31,1
"376","G01",7,"std3E-1","3uL","QtyorID","Standard",7,0.0212,"NoCt","NoCt",0.982,-3.354,"qpcr947","MONIS6","AssID12","Cragig","plt02","qpcrrundate20220728",0,"Cragig","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,6,32,0
"377","G02",7,"std3E-1","3uL","QtyorID","Standard",7,0.0212,"NoCt","NoCt",0.982,-3.354,"qpcr947","MONIS6","AssID12","Cragig","plt02","qpcrrundate20220728",0,"Cragig","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,6,32,0
"378","G03",7,"std3E-1","3uL","QtyorID","Standard",7,0.0212,"36.51","3.00e-001",0.982,-3.354,"qpcr947","MONIS6","AssID12","Cragig","plt02","qpcrrundate20220728",0.3,"Cragig","std3E-1",36.51,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,6,32,1
"379","A01",1,"std3E5","3uL","QtyorID","Standard",1,0.0508,"19.92","3.00e+005",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",3e+05,"Promin","std3E5",19.92,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,15,89,1
"380","A02",1,"std3E5","3uL","QtyorID","Standard",1,0.0508,"19.88","3.00e+005",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",3e+05,"Promin","std3E5",19.88,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,15,89,1
"381","A03",1,"std3E5","3uL","QtyorID","Standard",1,0.0508,"20.28","3.00e+005",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",3e+05,"Promin","std3E5",20.28,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,15,89,1
"382","B01",2,"std3E4","3uL","QtyorID","Standard",2,0.0508,"23.78","3.00e+004",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",30000,"Promin","std3E4",23.78,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,15,88,1
"383","B02",2,"std3E4","3uL","QtyorID","Standard",2,0.0508,"23.82","3.00e+004",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",30000,"Promin","std3E4",23.82,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,15,88,1
"384","B03",2,"std3E4","3uL","QtyorID","Standard",2,0.0508,"23.61","3.00e+004",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",30000,"Promin","std3E4",23.61,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,15,88,1
"385","C01",3,"std3E3","3uL","QtyorID","Standard",3,0.0508,"26.87","3.00e+003",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",3000,"Promin","std3E3",26.87,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,15,87,1
"386","C02",3,"std3E3","3uL","QtyorID","Standard",3,0.0508,"26.72","3.00e+003",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",3000,"Promin","std3E3",26.72,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,15,87,1
"387","C03",3,"std3E3","3uL","QtyorID","Standard",3,0.0508,"27.17","3.00e+003",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",3000,"Promin","std3E3",27.17,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,15,87,1
"388","D01",4,"std3E2","3uL","QtyorID","Standard",4,0.0508,"30.57","3.00e+002",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",300,"Promin","std3E2",30.57,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,15,86,1
"389","D02",4,"std3E2","3uL","QtyorID","Standard",4,0.0508,"30.71","3.00e+002",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",300,"Promin","std3E2",30.71,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,15,86,1
"390","D03",4,"std3E2","3uL","QtyorID","Standard",4,0.0508,"30.17","3.00e+002",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",300,"Promin","std3E2",30.17,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,15,86,1
"391","E01",5,"std3E1","3uL","QtyorID","Standard",5,0.0508,"33.20","3.00e+001",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",30,"Promin","std3E1",33.2,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,15,85,1
"392","E02",5,"std3E1","3uL","QtyorID","Standard",5,0.0508,"33.93","3.00e+001",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",30,"Promin","std3E1",33.93,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,15,85,1
"393","E03",5,"std3E1","3uL","QtyorID","Standard",5,0.0508,"34.67","3.00e+001",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",30,"Promin","std3E1",34.67,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,15,85,1
"394","F01",6,"std3E0","3uL","QtyorID","Standard",6,0.0508,"37.02","3.00e+000",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",3,"Promin","std3E0",37.02,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,15,84,1
"395","F02",6,"std3E0","3uL","QtyorID","Standard",6,0.0508,"NoCt","NoCt",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",0,"Promin","std3E0",0,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,15,84,0
"396","F03",6,"std3E0","3uL","QtyorID","Standard",6,0.0508,"36.19","3.00e+000",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",3,"Promin","std3E0",36.19,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,15,84,1
"397","G01",7,"std3E-1","3uL","QtyorID","Standard",7,0.0508,"NoCt","NoCt",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",0,"Promin","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,15,85,0
"398","G02",7,"std3E-1","3uL","QtyorID","Standard",7,0.0508,"38.14","3.00e-001",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",0.3,"Promin","std3E-1",38.14,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,15,85,1
"399","G03",7,"std3E-1","3uL","QtyorID","Standard",7,0.0508,"NoCt","NoCt",0.989,-3.231,"qpcr948","MONIS6","AssID02","Promin","plt01","qpcrrundate20220729",0,"Promin","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,15,85,0
"400","A01",1,"std3E5","3uL","QtyorID","Standard",1,0.0698,"20.78","3.00e+005",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",3e+05,"Promin","std3E5",20.78,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,15,89,1
"401","A02",1,"std3E5","3uL","QtyorID","Standard",1,0.0698,"21.03","3.00e+005",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",3e+05,"Promin","std3E5",21.03,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,15,89,1
"402","A03",1,"std3E5","3uL","QtyorID","Standard",1,0.0698,"20.90","3.00e+005",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",3e+05,"Promin","std3E5",20.9,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,15,89,1
"403","B01",2,"std3E4","3uL","QtyorID","Standard",2,0.0698,"24.08","3.00e+004",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",30000,"Promin","std3E4",24.08,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,15,88,1
"404","B02",2,"std3E4","3uL","QtyorID","Standard",2,0.0698,"24.28","3.00e+004",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",30000,"Promin","std3E4",24.28,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,15,88,1
"405","B03",2,"std3E4","3uL","QtyorID","Standard",2,0.0698,"24.11","3.00e+004",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",30000,"Promin","std3E4",24.11,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,15,88,1
"406","C01",3,"std3E3","3uL","QtyorID","Standard",3,0.0698,"27.35","3.00e+003",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",3000,"Promin","std3E3",27.35,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,15,87,1
"407","C02",3,"std3E3","3uL","QtyorID","Standard",3,0.0698,"27.51","3.00e+003",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",3000,"Promin","std3E3",27.51,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,15,87,1
"408","C03",3,"std3E3","3uL","QtyorID","Standard",3,0.0698,"27.50","3.00e+003",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",3000,"Promin","std3E3",27.5,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,15,87,1
"409","D01",4,"std3E2","3uL","QtyorID","Standard",4,0.0698,"30.88","3.00e+002",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",300,"Promin","std3E2",30.88,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,15,86,1
"410","D02",4,"std3E2","3uL","QtyorID","Standard",4,0.0698,"31.00","3.00e+002",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",300,"Promin","std3E2",31,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,15,86,1
"411","D03",4,"std3E2","3uL","QtyorID","Standard",4,0.0698,"30.84","3.00e+002",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",300,"Promin","std3E2",30.84,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,15,86,1
"412","E01",5,"std3E1","3uL","QtyorID","Standard",5,0.0698,"34.04","3.00e+001",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",30,"Promin","std3E1",34.04,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,15,85,1
"413","E02",5,"std3E1","3uL","QtyorID","Standard",5,0.0698,"34.07","3.00e+001",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",30,"Promin","std3E1",34.07,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,15,85,1
"414","E03",5,"std3E1","3uL","QtyorID","Standard",5,0.0698,"34.30","3.00e+001",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",30,"Promin","std3E1",34.3,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,2,15,85,1
"415","F01",6,"std3E0","3uL","QtyorID","Standard",6,0.0698,"38.88","3.00e+000",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",3,"Promin","std3E0",38.88,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,15,84,1
"416","F02",6,"std3E0","3uL","QtyorID","Standard",6,0.0698,"36.23","3.00e+000",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",3,"Promin","std3E0",36.23,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,15,84,1
"417","F03",6,"std3E0","3uL","QtyorID","Standard",6,0.0698,"39.29","3.00e+000",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",3,"Promin","std3E0",39.29,"std3E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,15,84,1
"418","G01",7,"std3E-1","3uL","QtyorID","Standard",7,0.0698,"NoCt","NoCt",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",0,"Promin","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,15,85,0
"419","G02",7,"std3E-1","3uL","QtyorID","Standard",7,0.0698,"NoCt","NoCt",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",0,"Promin","std3E-1",0,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,15,85,0
"420","G03",7,"std3E-1","3uL","QtyorID","Standard",7,0.0698,"39.12","3.00e-001",0.986,-3.306,"qpcr949","MONIS6","AssID02","Promin","plt02","qpcrrundate20220729",0.3,"Promin","std3E-1",39.12,"std3E1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,2,15,85,1
"421","A01",1,"std3E5","3uL","QtyorID","Standard",1,0.0913,"21.70","3.00e+005",0.994,-3.435,"qpcr952","MONIS6","AssID08","Colper","plt01","qpcrrundate202200810",3e+05,"Colper","std3E5",21.7,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,4,24,1
"422","A02",1,"std3E5","3uL","QtyorID","Standard",1,0.0913,"21.81","3.00e+005",0.994,-3.435,"qpcr952","MONIS6","AssID08","Colper","plt01","qpcrrundate202200810",3e+05,"Colper","std3E5",21.81,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,4,24,1
"423","A03",1,"std3E5","3uL","QtyorID","Standard",1,0.0913,"21.78","3.00e+005",0.994,-3.435,"qpcr952","MONIS6","AssID08","Colper","plt01","qpcrrundate202200810",3e+05,"Colper","std3E5",21.78,"std3E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,3e+05,6,4,24,1
"424","B01",2,"std3E4","3uL","QtyorID","Standard",2,0.0913,"25.20","3.00e+004",0.994,-3.435,"qpcr952","MONIS6","AssID08","Colper","plt01","qpcrrundate202200810",30000,"Colper","std3E4",25.2,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,4,23,1
"425","B02",2,"std3E4","3uL","QtyorID","Standard",2,0.0913,"25.08","3.00e+004",0.994,-3.435,"qpcr952","MONIS6","AssID08","Colper","plt01","qpcrrundate202200810",30000,"Colper","std3E4",25.08,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,4,23,1
"426","B03",2,"std3E4","3uL","QtyorID","Standard",2,0.0913,"25.15","3.00e+004",0.994,-3.435,"qpcr952","MONIS6","AssID08","Colper","plt01","qpcrrundate202200810",30000,"Colper","std3E4",25.15,"std3E4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,30000,5,4,23,1
"427","C01",3,"std3E3","3uL","QtyorID","Standard",3,0.0913,"28.60","3.00e+003",0.994,-3.435,"qpcr952","MONIS6","AssID08","Colper","plt01","qpcrrundate202200810",3000,"Colper","std3E3",28.6,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,4,22,1
"428","C02",3,"std3E3","3uL","QtyorID","Standard",3,0.0913,"28.79","3.00e+003",0.994,-3.435,"qpcr952","MONIS6","AssID08","Colper","plt01","qpcrrundate202200810",3000,"Colper","std3E3",28.79,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,4,22,1
"429","C03",3,"std3E3","3uL","QtyorID","Standard",3,0.0913,"28.64","3.00e+003",0.994,-3.435,"qpcr952","MONIS6","AssID08","Colper","plt01","qpcrrundate202200810",3000,"Colper","std3E3",28.64,"std3E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,3000,4,4,22,1
"430","D01",4,"std3E2","3uL","QtyorID","Standard",4,0.0913,"32.20","3.00e+002",0.994,-3.435,"qpcr952","MONIS6","AssID08","Colper","plt01","qpcrrundate202200810",300,"Colper","std3E2",32.2,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,4,21,1
"431","D02",4,"std3E2","3uL","QtyorID","Standard",4,0.0913,"32.18","3.00e+002",0.994,-3.435,"qpcr952","MONIS6","AssID08","Colper","plt01","qpcrrundate202200810",300,"Colper","std3E2",32.18,"std3E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,300,3,4,21,1
